# %ECSV 1.0
# ---
# datatype:
# - {name: mx, unit: MeV, datatype: float64}
# - {name: sigma_6, unit: cm2, datatype: float64}
# schema: astropy-2.0
mx sigma_6
0.00046042952311250296 1.6521965608692377e-18
0.0004711651641537129 1.792948204901048e-18
0.00048215112361018567 1.9448454995544896e-18
0.0004933932380508582 2.1086623227759184e-18
0.0005048974801334842 2.2852126795252936e-18
0.0005166699617777604 2.4753510887042996e-18
0.0005287169374124361 2.679972733026433e-18
0.0005410448072981404 2.9000133406066893e-18
0.0005536601209276797 3.1364487644188237e-18
0.0005665695805056229 3.390294226480038e-18
0.0005797800445090163 3.662603193711576e-18
0.0005932985313311235 3.954465848524876e-18
0.000607132223010125 4.267007123620953e-18
0.0006212884690447563 4.60138426864009e-18
0.0006357747902989163 4.958783916785664e-18
0.0006505988829973161 5.340418625059174e-18
0.0006657686228142928 5.747522868597585e-18
0.0006812920690579615 6.181348461101483e-18
0.0006971774689519261 6.643159399929718e-18
0.0007134332620168255 7.134226114751186e-18
0.0007300680845540431 7.655819134187997e-18
0.0007470907742339592 8.209202167385984e-18
0.0007645103747911887 8.795624627946983e-18
0.0007823361408292924 9.416313618975712e-18
0.00080057754273752 1.0072465418185228e-17
0.0008192442717221943 1.0765236522399846e-17
0.0008383462449554094 1.1495734295865292e-17
0.0008578936108437789 1.2265007306719018e-17
0.0008778967544200344 1.3074035425442645e-17
0.000898366302860337 1.392371978305948e-17
0.0009193131311302326 1.481487269175344e-17
0.0009407483677622533 1.5748207637577874e-17
0.000962683400768232 1.672432946905112e-17
0.000985129883689471 1.7743724898672142e-17
0.0010080997417879817 1.8806753459755036e-17
0.0010316051783820807 1.991363904315456e-17
0.0010556586813297128 2.1064462144550697e-17
0.0010802730296629402 2.2259152936379985e-17
0.001105461300377127 2.3497485331647222e-17
0.0011312368753784248 2.4779072097686318e-17
0.0011576134485932472 2.610336115821761e-17
0.0011846050332435167 2.746963316693634e-17
0.0012122259692915415 2.887700042831234e-17
0.0012404909310584848 3.0324407203927314e-17
0.0012694149350204683 3.1810631467998275e-17
0.0012990133477864558 3.33342881231774e-17
0.0013293018942621524 3.489383364400867e-17
0.001360296666004259 3.64875721676595e-17
0.001392014129769518 3.811366292405629e-17
0.0014244711362630968 3.9770129014428645e-17
0.0014576849290909482 4.1454867350734044e-17
0.0014916731539209149 4.316565973198467e-17
0.0015264538678574353 4.490018491577483e-17
0.0015620455490348386 4.665603144389647e-17
0.0015984671064343198 4.8430711281858604e-17
0.0016357378899298156 5.022167388855047e-17
0.0016738777005681136 5.202632069898152e-17
0.0017129068010886602 5.384201978148275e-17
0.0017528459266886532 5.56661205579499e-17
0.00179371629603914 5.749596839240767e-17
0.0018355396225579732 5.932891889668211e-17
0.0018783381259456144 6.116235174880447e-17
0.0019221345439899109 6.299368407367247e-17
0.001966952144646121 6.482038303315419e-17
0.0020128147383986056 6.663997766748073e-17
0.002059746690910748 6.845006988007279e-17
0.0021077729359698315 7.024834442939124e-17
0.0021569189887337423 7.203257792865166e-17
0.002207210959286545 7.380064673752973e-17
0.0022586755665101248 7.555053392568528e-17
0.0023113401522792685 7.728033497580408e-17
0.0023652326959877285 7.898826248437965e-17
0.0024203818294129824 8.0672649793516e-17
0.0024768168519275916 8.233195366155355e-17
0.002534567746065232 8.396475573418406e-17
0.0025936651934496745 8.556976329099963e-17
0.0026541405910951734 8.714580906889508e-17
0.0027160260680869266 8.86918501140809e-17
0.0027793545026504624 9.020696607370146e-17
0.002844159539619031 9.16903567390364e-17
0.0029104756083082714 9.314133880848558e-17
0.0029783379408076585 9.455934252738912e-17
0.0030477825906984404 9.594390739545076e-17
0.0031188464522080173 9.729467786863399e-17
0.0031915672798109355 9.861139842230318e-17
0.0032659837082868936 9.989390873735383e-17
0.003342135273246469 1.0114213819514498e-16
0.0034200624321353945 1.0235610074797729e-16
0.0034998065857286074 1.0353588938336495e-16
0.0035814101001254554 1.0468167069346014e-16
0.003664916329257761 1.0579367941719561e-16
0.0037503696379226933 1.0687221297184982e-16
0.0038378154253526898 1.0791762634205897e-16
0.003927300149334948 1.0893032655819416e-16
0.004018871350893299 1.0991076809379987e-16
0.00411257767954558 1.1085944760719203e-16
0.004208468919149921 1.1177689942586778e-16
0.004306596014353682 1.126636911942721e-16
0.004407011097659079 1.1352041921649124e-16
0.004509767517119906 1.1434770492182417e-16
0.004614919864684026 1.1514619057426971e-16
0.004722524005196735 1.1591653598951633e-16
0.004832637106080367 1.1665941505569293e-16
0.004945317667705937 1.1737551247967208e-16
0.005060625554472947 1.1806552116477448e-16
0.005178622026613854 1.1873013912194743e-16
0.005299369772740128 1.1937006738321685e-16
0.005422932943147155 1.1998600737705557e-16
0.0055493771838957115 1.2057865924719048e-16
0.00567876967168809 1.2114871957396328e-16
0.005811179149557424 1.2169687974990484e-16
0.0059466759633891655 1.2222382460887664e-16
0.006085332099294114 1.2273023112147785e-16
0.006227221221852859 1.2321676676971754e-16
0.006372418713251954 1.2368408889555346e-16
0.006521001713332612 1.2413284354057593e-16
0.006673049160573193 1.2456366484302e-16
0.006828641834027273 1.2497717392696012e-16
0.006987862396239558 1.2537397887111426e-16
0.00715079543716245 1.25754673797696e-16
0.007317527519096606 1.261198387535943e-16
0.007488147222679345 1.2647003914948126e-16
0.007662745193945353 1.2680582585918906e-16
0.007841414192484688 1.2712773471053138e-16
0.008024249140723652 1.2743628676895442e-16
0.008211347174354735 1.277319878288051e-16
0.008402807693942412 1.2801532881247183e-16
0.008598732417732204 1.2828678581904957e-16
0.008799225435691074 1.2854682019417537e-16
0.009004393264807849 1.2879587823283686e-16
0.009214344905683071 1.2903439215909622e-16
0.009429191900438323 1.292627797423515e-16
0.009649048391975805 1.294814445438898e-16
0.009874031184619632 1.2969077642449946e-16
0.010104259806171096 1.2989115193142793e-16
0.01033985657141083 1.3008293402010164e-16
0.010580946647081629 1.3026647262592477e-16
0.010827658118386449 1.3044210552963243e-16
0.011080122057036918 1.3061015767616865e-16
0.011338472590888495 1.30770942091788e-16
0.01160284697519928 1.3092476042606261e-16
0.01187338566555036 1.310719022704886e-16
0.012150232392466372 1.312126467929843e-16
0.012433534237775993 1.313472625925119e-16
0.01272344171275288 1.3147600696740305e-16
0.013020108838078586 1.3159912797262222e-16
0.013323693225669961 1.3171686372786061e-16
0.013634356162414448 1.3182944306816732e-16
0.013952262695857842 1.319370851816075e-16
0.014277581721889965 1.320400009786922e-16
0.014610486074474885 1.3213839278902669e-16
0.014951152617473332 1.3223245442640822e-16
0.015299762338606094 1.3232237230255757e-16
0.015656500445608335 1.324083249565601e-16
0.016021556464625875 1.3249048342957525e-16
0.016395124340905766 1.3256901207111968e-16
0.016777402541834602 1.326440679396724e-16
0.017168594162379338 1.3271580187053974e-16
0.01756890703298664 1.3278435853947217e-16
0.017978553829998065 1.3284987629567337e-16
0.01839775218863974 1.3291248767552862e-16
0.01882672481864659 1.3297231952695287e-16
0.01926569962258253 1.3302949374591723e-16
0.019714909816919448 1.3308412641991192e-16
0.020174594055939365 1.331363291704879e-16
0.02064499655852557 1.3318620903345428e-16
0.021126367237910063 1.332338677586149e-16
0.021618961834446313 1.3327940321334555e-16
0.02212304205147776 1.3332290906346964e-16
0.022638875694374342 1.3336447505635908e-16
0.0231667368128109 1.3340418647217056e-16
0.02370690584636297 1.3344212553543154e-16
0.024259669773497434 1.3347837000053347e-16
0.024825322264037063 1.3351299560426437e-16
0.025404163835180054 1.3354607402475161e-16
0.025996502011157406 1.3357767344685502e-16
0.026602651486612925 1.3360785986935027e-16
0.027222934293792744 1.3363669605420772e-16
0.027857679973633073 1.3366424155480637e-16
0.02850722575083718 1.3369055418400953e-16
0.02917191671303455 1.3371568876189338e-16
0.029852105994117403 1.3373969756436978e-16
0.030548154961852016 1.337626307199376e-16
0.031260433409864494 1.337845359632782e-16
0.031989319754103004 1.3380545962120426e-16
0.0327352012338808 1.3382544507395468e-16
0.03349847411760691 1.3384453453793507e-16
0.034279543913313774 1.3386276743659253e-16
0.03507882558409363 1.338801828090563e-16
0.03589674376855814 1.3389681651896765e-16
0.03673373300643846 1.339127043700379e-16
0.037590237969445384 1.3392787840893416e-16
0.038466713697512506 1.3394237118259561e-16
0.03936362584054766 1.3395621332528193e-16
0.04028145090582124 1.3396943439574326e-16
0.04122067651112274 1.339820615939165e-16
0.04218180164382002 1.339941210850645e-16
0.043165336925959 1.340056391339443e-16
0.044171804885544536 1.3401663917098415e-16
0.04520174023414663 1.340271453897052e-16
0.046255690150979495 1.3403717949259877e-16
0.047334214573604344 1.3404676194474864e-16
0.048437886495410414 1.340559141832004e-16
0.04956729227003216 1.3406465450659497e-16
0.05072303192286451 1.3407300269636846e-16
0.051905719469841495 1.3408097514750552e-16
0.05311598324364777 1.3408858865675278e-16
0.05435446622753626 1.3409586057594084e-16
0.05562182639692926 1.3410280485961243e-16
0.056918737068984544 1.3410943669753415e-16
0.058245887260312136 1.3411577057584804e-16
0.05960398205303182 1.3412181945182794e-16
0.06099374296936585 1.341275965292238e-16
0.06241590835496589 1.3413311298581563e-16
0.06387123377117784 1.3413838160826573e-16
0.06536049239645289 1.341434131617993e-16
0.06688447543711816 1.341482184232287e-16
0.06844399254772507 1.3415280641202277e-16
0.0700398722611988 1.3415718978469531e-16
0.0716729624290174 1.3416137494035146e-16
0.07334413067165428 1.3416537196477414e-16
0.07505426483952363 1.3416918784122757e-16
0.07680427348467332 1.3417283339379294e-16
0.07859508634347626 1.3417631401763631e-16
0.08042765483057629 1.3417963842675526e-16
0.08230295254435131 1.341828128742545e-16
0.08422197578416211 1.3418584470796833e-16
0.08618574407966152 1.341887396523688e-16
0.08819530073244539 1.3419150423773144e-16
0.09025171337033296 1.3419414553493497e-16
0.09235607451457113 1.3419666743410593e-16
0.09450950216026408 1.3419907463052643e-16
0.09671314037033632 1.342013738675767e-16
0.09896815988334524 1.3420357078948193e-16
0.10127575873546546 1.3420566721036975e-16
0.10363716289697593 1.3420767010924525e-16
0.10605362692358762 1.3420958370515852e-16
0.10852643462295801 1.342114104009738e-16
0.11105689973674641 1.3421315327384695e-16
0.11364636663857243 1.3421481892016685e-16
0.11629621104824843 1.3421640945724375e-16
0.1190078407626656 1.342179290075615e-16
0.12178269640372161 1.342193768362335e-16
0.12462225218368743 1.3422076483644332e-16
0.1275280166884199 1.3422208802463008e-16
0.13050153367883624 1.3422335041968142e-16
0.1335443829110759 1.3422455708276593e-16
0.13665818097578622 1.3422570874775544e-16
0.13984458215697693 1.3422681024460824e-16
0.14310527931090045 1.3422785806670291e-16
0.14644200476542463 1.342288634943875e-16
0.14985653124037576 1.3422982096090626e-16
0.15335067278934078 1.3423073552427953e-16
0.1569262857634292 1.34231609435239e-16
0.1605852697975066 1.3423244388564758e-16
0.16432956881942368 1.3423324114409084e-16
0.16816117208277714 1.3423400107969317e-16
0.172082115223751 1.3423472805402347e-16
0.1760944813425998 1.342354240839167e-16
0.1802004021103484 1.3423608386972794e-16
0.18440205890129596 1.3423671690842718e-16
0.18870168395192646 1.3423732204043099e-16
0.1931015615468407 1.3423789855427325e-16
0.1976040292323402 1.342384505935958e-16
0.20221147905830805 1.3423897720517236e-16
0.20692635884904578 1.342394777042782e-16
0.21175117350374192 1.3423995798321334e-16
0.2166884863272632 1.3424041520608936e-16
0.22174092039197504 1.3424085404773048e-16
0.22691115993131514 1.3424127206591058e-16
0.23220195176586036 1.3424167144781354e-16
0.2376161067626448 1.34242052612086e-16
0.24315650132850383 1.342424156485167e-16
0.24882607893823822 1.3424276520854794e-16
0.25462785169840935 1.342430965194194e-16
0.2605649019475973 1.342434106011233e-16
0.26664038389397104 1.3424371527463498e-16
0.27285752529104135 1.3424400268240918e-16
0.2792196291524867 1.342442796451585e-16
0.2857300755069626 1.3424454290593708e-16
0.2923923231938275 1.3424479495915422e-16
0.2992099117007387 1.3424503538017943e-16
0.3061864630440946 1.3424526370091658e-16
0.31332568369332287 1.3424548692255622e-16
0.32063136654003577 1.3424569589313858e-16
0.3281073929131 1.3424589377366914e-16
0.3357577346406907 1.3424608510386582e-16
0.343586456160426 1.3424626462106467e-16
0.3515977166787018 1.342464415247759e-16
0.359795772380376 1.3424661005663736e-16
0.368184978689974 1.3424676595859086e-16
0.3767697925856183 1.3424691650008404e-16
0.38555477496691104 1.342470648157788e-16
0.394544593078027 1.3424720210436274e-16
0.4037440229873054 1.3424733353771373e-16
0.4131579521246571 1.3424745737717764e-16
0.42279138187813525 1.3424758243863237e-16
0.43264943025104924 1.3424769411839243e-16
0.4427373345810337 1.3424780852259513e-16
0.4530604543225162 1.3424790943773926e-16
0.4636242738940635 1.342480103273474e-16
0.47443440559211736 1.3424810549500318e-16
0.48549659257266914 1.3424819509781142e-16
0.4968167119024568 1.3424828489839595e-16
0.5084007776813051 1.3424836957456917e-16
0.5202549442372687 1.3424844692819673e-16
0.5323855093962742 1.342485208774296e-16
0.5447989178279997 1.3424859863619589e-16
0.557501764469769 1.3424866038109494e-16
0.5705007980302781 1.3424873156633815e-16
0.5838029245750183 1.3424879421492724e-16
0.5974152111952977 1.3424885547006653e-16
