# %ECSV 1.0
# ---
# datatype:
# - {name: mx, unit: MeV, datatype: float64}
# - {name: sigma, unit: cm2, datatype: float64}
# schema: astropy-2.0
mx sigma
9.145987748950674e-05 5.1923817422996266e-30
9.251946580726034e-05 5.374528964250656e-30
9.359132975268777e-05 5.563060672410048e-30
9.467561154237602e-05 5.75820030925282e-30
9.57724550405319e-05 5.960178570237153e-30
9.688200577806933e-05 6.169233008208027e-30
9.800441097191795e-05 6.385613035943178e-30
9.91398195445581e-05 6.609574903147485e-30
0.00010028838214377737 6.841383805180806e-30
0.00010145025116266137 7.081314149105287e-30
0.00010262558075981153 7.329646785857134e-30
0.00010381452687980027 7.586678197252878e-30
0.00010501724727386163 7.852712484588337e-30
0.00010623390152082159 8.128064356480018e-30
0.00010746465104827185 8.413057667957174e-30
0.00010870965915398806 8.708029170722233e-30
0.000109969091027596 9.013328969833335e-30
0.00011124311377248993 9.329317906596497e-30
0.00011253189642800366 9.656366440740024e-30
0.00011383560999183917 9.9948627765467e-30
0.00011515442744275438 1.0345207046340851e-29
0.00011648852376351502 1.070781017222095e-29
0.00011783807596411116 1.1083102226978622e-29
0.00011920326310524286 1.1471524556252334e-29
0.000120584266322079 1.1873535344206451e-29
0.00012198126884828998 1.228960955621141e-29
0.00012339445604035978 1.2720234357362117e-29
0.00012482401540217885 1.31659199402508e-29
0.00012627013660992313 1.3627192060480205e-29
0.0001277330115372202 1.4104591070562954e-29
0.00012921283428060708 1.4598676144370067e-29
0.0001307098011852839 1.5110033618842607e-29
0.00013222411087116502 1.5639265366201582e-29
0.00013375596425923173 1.6186994158713247e-29
0.0001353055645981917 1.6753857274895574e-29
0.0001368731174914456 1.7340519341823783e-29
0.0001384588309243674 1.7947676144430443e-29
0.00014006291529189936 1.8576041038146887e-29
0.00014168558342646869 1.9226352108621212e-29
0.00014332705062622582 1.989937303007047e-29
0.0001449875346836102 2.05958775457586e-29
0.00014666725591424822 2.131668924067561e-29
0.0001483664371861845 2.2062658850327067e-29
0.00015008530394945203 2.2834660735063812e-29
0.00015182408426598606 2.3633599503030718e-29
0.0001535830088398831 2.4460411057990217e-29
0.0001553623110480115 2.531604802410146e-29
0.00015716222697097554 2.6201505261289677e-29
0.00015898299542443998 2.711783382388654e-29
0.00016082485799081599 2.8066104767183556e-29
0.00016268805905131416 2.904742610384353e-29
0.00016457284581837043 3.006294408082389e-29
0.00016647946836844616 3.111384055508132e-29
0.00016840817967520805 3.220129915997593e-29
0.00017035923564309412 3.3326625179295225e-29
0.00017233289514126697 3.4491129755320703e-29
0.00017432942003796107 3.5696169138479485e-29
0.00017634907523522732 3.6943146241184e-29
0.0001783921287040817 3.823351224692558e-29
0.00018045885152005945 3.956871075980483e-29
0.00018254951789918136 4.095032902905966e-29
0.00018466440523433827 4.237997980333264e-29
0.00018680379413209535 4.385932201629384e-29
0.000188967968449923 4.539007149332123e-29
0.00019115721533386048 4.697399966893339e-29
0.00019337182525661423 4.8612861025102577e-29
0.00019561209205609865 5.0308619774189494e-29
0.00019787831297442214 5.206323658803897e-29
0.00020017078869732677 5.38787391500959e-29
0.0002024898233940833 5.57572244513517e-29
0.00020483572475784816 5.770077652026745e-29
