# %ECSV 1.0
# ---
# datatype:
# - {name: mx, unit: MeV, datatype: float64}
# - {name: sigma, unit: cm2, datatype: float64}
# schema: astropy-2.0
mx sigma
5.457876475804493e-07 2.2331676653815417e-39
5.470459440226651e-07 2.2467152223444874e-39
5.483071414281844e-07 2.2603518325163504e-39
5.495712464850855e-07 2.2740780974478116e-39
5.508382658968694e-07 2.2878946228106194e-39
5.521082063824917e-07 2.3018020184260884e-39
5.53381074676395e-07 2.3158008982938132e-39
5.546568775285525e-07 2.329891880620688e-39
5.559356217044948e-07 2.3440755878499536e-39
5.572173139853544e-07 2.3583526466906408e-39
5.585019611678934e-07 2.3727236881470226e-39
5.597895700645468e-07 2.3871893475484548e-39
5.610801475034554e-07 2.4017502645793013e-39
5.623737003284989e-07 2.416407053231573e-39
5.636702353993396e-07 2.4311603672260503e-39
5.649697595914503e-07 2.4460108822769454e-39
5.662722797961591e-07 2.4609592557318528e-39
5.675778029206778e-07 2.476006149444832e-39
5.688863358881468e-07 2.491152229807714e-39
5.701978856376631e-07 2.506398167781433e-39
5.715124591243251e-07 2.521744638927752e-39
5.728300633192657e-07 2.537192323441096e-39
5.741507052096863e-07 2.5527419061805976e-39
5.754743917989018e-07 2.568394076702497e-39
5.76801130106368e-07 2.5841495292925702e-39
5.781309271677288e-07 2.6000089629990057e-39
5.794637900348439e-07 2.6159730816652716e-39
5.807997257758342e-07 2.6320425939634403e-39
5.82138741475116e-07 2.6482182134275966e-39
5.834808442334349e-07 2.664500658487473e-39
5.848260411679119e-07 2.6808906525024677e-39
5.861743394120716e-07 2.6973889237956872e-39
5.875257461158891e-07 2.7139962056884517e-39
5.888802684458194e-07 2.7307132365348e-39
5.902379135848426e-07 2.747540759756477e-39
5.915986887324989e-07 2.7644795238779948e-39
5.929626011049238e-07 2.7815302825619456e-39
5.943296579348936e-07 2.79869379464472e-39
5.95699866471855e-07 2.8159708241722268e-39
5.970732339819729e-07 2.8333621404361244e-39
5.98449767748159e-07 2.8508685180100447e-39
5.998294750701196e-07 2.868490736786319e-39
6.012123632643899e-07 2.8862295820127737e-39
6.025984396643697e-07 2.9040858443298184e-39
6.039877116203704e-07 2.922060251799244e-39
6.053801864996447e-07 2.940153503834752e-39
6.067758716864349e-07 2.958366568582905e-39
6.081747745820027e-07 2.976700258362777e-39
6.095769026046767e-07 2.99515539106907e-39
6.109822631898887e-07 3.013732790210643e-39
6.123908637902082e-07 3.032433284949293e-39
6.138027118753919e-07 3.0512577101389893e-39
6.152178149324125e-07 3.0702069063651155e-39
6.16636180465509e-07 3.089281719984262e-39
6.180578159962158e-07 3.108483003164019e-39
6.194827290634134e-07 3.1278116139233245e-39
6.209109272233575e-07 3.147268416172804e-39
6.223424180497287e-07 3.166854279755671e-39
6.237772091336679e-07 3.186570080488718e-39
6.252153080838141e-07 3.206416700203606e-39
6.266567225263523e-07 3.226395026788607e-39
6.281014601050445e-07 3.246505954230375e-39
6.295495284812805e-07 3.266750382656302e-39
6.310009353341075e-07 3.2871292183768544e-39
6.32455688360281e-07 3.3076433739285123e-39
6.339137952743007e-07 3.328293768116782e-39
6.353752638084481e-07 3.349081326059555e-39
6.368401017128364e-07 3.370006979230908e-39
6.383083167554415e-07 3.391071665504961e-39
6.397799167221528e-07 3.412276329200316e-39
6.41254909416805e-07 3.4336219211245307e-39
6.427333026612295e-07 3.4551093986191694e-39
6.442151042952854e-07 3.476739725604891e-39
6.457003221769103e-07 3.498513872627136e-39
6.471889641821578e-07 3.520432816901904e-39
6.48681038205236e-07 3.5424975423619065e-39
6.501765521585578e-07 3.5647089902030855e-39
6.516755139727726e-07 3.587068108829356e-39
6.531779315968192e-07 3.609575995545005e-39
6.546838129979571e-07 3.6322336614488375e-39
6.561931661618176e-07 3.655042124588091e-39
6.577059990924435e-07 3.678002410006412e-39
6.592223198123257e-07 3.701115549792205e-39
6.607421363624567e-07 3.724382583127511e-39
6.622654568023616e-07 3.7478045563368914e-39
6.637922892101521e-07 3.77138252293703e-39
6.653226416825582e-07 3.7951175436862896e-39
6.668565223349805e-07 3.819010686634989e-39
6.683939393015299e-07 3.843063027175757e-39
6.699349007350658e-07 3.8672756480942895e-39
6.714794148072491e-07 3.8916496396206295e-39
6.730274897085753e-07 3.916186099480517e-39
6.745791336484276e-07 3.940886132947407e-39
6.761343548551108e-07 3.965750852894538e-39
6.776931615759035e-07 3.990781379847647e-39
6.792555620770984e-07 4.0159788420378813e-39
6.808215646440417e-07 4.041344375455033e-39
6.823911775811866e-07 4.0668791239013855e-39
6.839644092121265e-07 4.092584239045606e-39
6.855412678796502e-07 4.11846088047735e-39
6.871217619457749e-07 4.144510215761914e-39
6.887058997918004e-07 4.1707334204955725e-39
6.902936898183493e-07 4.197131678361106e-39
6.918851404454074e-07 4.2237061811836874e-39
6.93480260112378e-07 4.2504581289874075e-39
6.950790572781157e-07 4.277388730051836e-39
6.966815404209825e-07 4.3044992009693406e-39
6.982877180388808e-07 4.331790766129907e-39
6.998975986493097e-07 4.359264656695582e-39
7.015111907894043e-07 4.3869221172148664e-39
7.031285030159783e-07 4.41476439810636e-39
7.047495439055779e-07 4.442792758393114e-39
7.06374322054517e-07 4.471008465761961e-39
7.080028460789336e-07 4.499412796623729e-39
7.096351246148241e-07 4.5280070361734026e-39
7.112711663181011e-07 4.55679247845117e-39
7.129109798646266e-07 4.585770426403436e-39
7.145545739502696e-07 4.614942191944671e-39
7.162019572909468e-07 4.6443090960194315e-39
7.17853138622665e-07 4.673872468664799e-39
7.195081267015772e-07 4.703633649073525e-39
7.211669303040176e-07 4.733593985657209e-39
7.228295582265601e-07 4.763754836110364e-39
7.244960192860526e-07 4.794117567474459e-39
7.261663223196748e-07 4.824683556202863e-39
7.278404761849799e-07 4.855454188225915e-39
7.295184897599376e-07 4.8864308590164876e-39
7.312003719429915e-07 4.917614973656261e-39
7.328861316530939e-07 4.949007946902047e-39
7.345757778297661e-07 4.980611203253021e-39
7.362693194331327e-07 5.012426177017973e-39
7.379667654439818e-07 5.0444543123834874e-39
7.396681248638005e-07 5.0766970634821e-39
7.413734067148328e-07 5.1091558944614356e-39
7.430826200401234e-07 5.1418322795534477e-39
7.447957739035608e-07 5.174727703144215e-39
7.465128773899363e-07 5.207843642906748e-39
7.482339396049795e-07 5.2411814505323796e-39
7.499589696754194e-07 5.27474280418223e-39
7.516879767490198e-07 5.308529229347897e-39
7.534209699946398e-07 5.342542262026436e-39
7.55157958602276e-07 5.376783448792955e-39
7.568989517831087e-07 5.4112543468737757e-39
7.586439587695593e-07 5.44595652422034e-39
7.603929888153292e-07 5.480891559583217e-39
7.621460511954594e-07 5.51606104258712e-39
7.63903155206368e-07 5.551466573805888e-39
7.65664310165911e-07 5.587109764838554e-39
7.674295254134259e-07 5.622992238385531e-39
7.691988103097769e-07 5.659115628325378e-39
7.709721742374162e-07 5.69548157979243e-39
7.727496266004203e-07 5.7320917492544406e-39
7.745311768245529e-07 5.7689478045913134e-39
7.763168343573022e-07 5.806051425173861e-39
