# %ECSV 1.0
# ---
# datatype:
# - {name: mx, unit: MeV, datatype: float64}
# - {name: sigma_6, unit: cm2, datatype: float64}
# schema: astropy-2.0
mx sigma_6
0.000174881046210801 1.243860112628374e-41
0.00017895867382325032 1.254231763292538e-41
0.0001831313777593269 1.265936088919791e-41
0.00018740137487357792 1.2790234969879222e-41
0.00019177093371001327 1.293547756702113e-41
0.000196242375707327 1.3095660913197054e-41
0.00020081807643222024 1.3271393719733662e-41
0.00020550046684148122 1.346332236305295e-41
0.0002102920345734925 1.367213242414012e-41
0.0002151953252698519 1.3898550287852847e-41
0.00022021294392780895 1.41433445211993e-41
0.00022534755628423554 1.4407327538169765e-41
0.0002306018902318662 1.4691357126724357e-41
0.00023597873726856003 1.4996338030937976e-41
0.0002414809539803547 1.5323223521977e-41
0.0002471114635590999 1.5673017122372722e-41
0.00025287325735547713 1.6046774011241086e-41
0.00025876939646823026 1.644560276682235e-41
0.00026480301337045197 1.6870667060707534e-41
0.000270977313573789 1.7323186867151402e-41
0.00027729557733145163 1.7804440243790187e-41
0.00028376116138093086 1.8315764776991413e-41
0.0002903775007273506 1.8858558483610952e-41
0.00029714811046840066 1.9434281273906158e-41
0.00030407658766182135 2.0044455721521035e-41
0.00031116661323643183 2.069066764607955e-41
0.0003184219539477161 2.1374566326544225e-41
0.00032584646437900766 2.2097864524017885e-41
0.00033344408898933415 2.2862337920715424e-41
0.0003412188642090111 2.366982397909618e-41
0.0003491749205840977 2.4522220519652753e-41
0.0003573164849708539 2.5421483712058567e-41
0.0003656478827813646 2.636962519820104e-41
0.0003741735402815245 2.7368709293354344e-41
0.0003828979869426037 2.8420849105158056e-41
0.000391825857847644 2.9528202496690657e-41
0.000400961896153964 3.0692967415803206e-41
0.0004103109556130814 3.19173767668378e-41
0.0004198780031493915 3.320369284697955e-41
0.00042966812149897106 3.4554200930149763e-41
0.000439686511909911 3.5971202460411524e-41
0.0004499384969056106 3.745700711522316e-41
0.00046042952311250296 3.901392389666569e-41
0.0004711651641537129 4.064425096089633e-41
0.00048215112361018567 4.2350263932592196e-41
0.0004933932380508582 4.4134202709250537e-41
0.0005048974801334842 4.599825649418704e-41
0.0005166699617777604 4.794454735786099e-41
0.0005287169374124361 4.997511215025175e-41
0.0005410448072981404 5.209188314179875e-41
0.0005536601209276797 5.429666769184084e-41
0.0005665695805056229 5.659112698197516e-41
0.0005797800445090163 5.897675418569465e-41
0.0005932985313311235 6.145485196493391e-41
0.000607132223010125 6.402650944730816e-41
0.0006212884690447563 6.669257838255823e-41
0.0006357747902989163 6.945364850938761e-41
0.0006505988829973161 7.23100221255127e-41
0.0006657686228142928 7.52616877286612e-41
0.0006812920690579615 7.830829359511032e-41
0.0006971774689519261 8.144912131505031e-41
0.0007134332620168255 8.468306033275018e-41
0.0007300680845540431 8.800858387752017e-41
0.0007470907742339592 9.142372687771936e-41
0.0007645103747911887 9.49260659689297e-41
0.0007823361408292924 9.85127016974655e-41
0.00080057754273752 1.0218024301183057e-40
0.0008192442717221943 1.0592479413878329e-40
0.0008383462449554094 1.0974194422022167e-40
0.0008578936108437789 1.136267604693579e-40
0.0008778967544200344 1.1757378553007804e-40
0.000898366302860337 1.2157703968965453e-40
0.0009193131311302326 1.2563002812802343e-40
0.0009407483677622533 1.2972575327078767e-40
0.000962683400768232 1.338567318145994e-40
0.000985129883689471 1.3801501669225732e-40
0.0010080997417879817 1.4219222367509498e-40
0.0010316051783820807 1.4637956328014954e-40
0.0010556586813297128 1.5056787804948847e-40
0.0010802730296629402 1.547476849893544e-40
0.001105461300377127 1.589092227968988e-40
0.0011312368753784248 1.6304250306266413e-40
0.0011576134485932472 1.6713736488920014e-40
0.0011846050332435167 1.7118353269539672e-40
0.0012122259692915415 1.7517067678930574e-40
0.0012404909310584848 1.7908847628408208e-40
0.0012694149350204683 1.829266834053484e-40
0.0012990133477864558 1.8667518828212926e-40
0.0013293018942621524 1.903240832826717e-40
0.001360296666004259 1.9386372643879876e-40
0.001392014129769518 1.972848033381905e-40
0.0014244711362630968 2.0057838674945285e-40
0.0014576849290909482 2.037359930363276e-40
0.0014916731539209149 2.0674963457473352e-40
0.0015264538678574353 2.096118677444807e-40
0.0015620455490348386 2.1231583613821693e-40
0.0015984671064343198 2.148553085393591e-40
0.0016357378899298156 2.172247109548051e-40
0.0016738777005681136 2.1941915259625484e-40
0.0017129068010886602 2.214344457066715e-40
0.0017528459266886532 2.232671192733128e-40
0.00179371629603914 2.249144264058377e-40
0.0018355396225579732 2.2637434544717e-40
0.0018783381259456144 2.2764557519043292e-40
0.0019221345439899109 2.2872752450570073e-40
0.001966952144646121 2.2962029649456906e-40
0.0020128147383986056 2.3032466763274e-40
0.002059746690910748 2.3084206247017674e-40
0.0021077729359698315 2.3117452428947174e-40
0.0021569189887337423 2.3132468215388373e-40
0.002207210959286545 2.31295714977719e-40
0.0022586755665101248 2.3109131316355306e-40
0.0023113401522792685 2.3071563824157473e-40
0.0023652326959877285 2.301732811023182e-40
0.0024203818294129824 2.294692193502086e-40
0.0024768168519275916 2.2860877418181582e-40
0.002534567746065232 2.2759756729236447e-40
0.0025936651934496745 2.2644147822989087e-40
0.0026541405910951734 2.2514660252362423e-40
0.0027160260680869266 2.2371921097467396e-40
0.0027793545026504624 2.2216571037570055e-40
0.002844159539619031 2.2049260590420052e-40
0.0029104756083082714 2.187064654254461e-40
0.0029783379408076585 2.1681388584022985e-40
0.0030477825906984404 2.1482146163297577e-40
0.0031188464522080173 2.1273575569605107e-40
0.0031915672798109355 2.1056327249324685e-40
0.0032659837082868936 2.083104335908558e-40
0.003342135273246469 2.059835555475573e-40
0.0034200624321353945 2.0358883014398594e-40
0.0034998065857286074 2.011323068943114e-40
0.0035814101001254554 1.98619877779103e-40
0.003664916329257761 1.9605726410946844e-40
0.0037503696379226933 1.9345000543036343e-40
0.0038378154253526898 1.9080345035283613e-40
0.003927300149334948 1.8812274920289094e-40
0.004018871350893299 1.85412848366324e-40
0.00411257767954558 1.8267848620656574e-40
0.004208468919149921 1.7992419043224603e-40
0.004306596014353682 1.7715427678933414e-40
0.004407011097659079 1.7437284895688623e-40
0.004509767517119906 1.7158379952639774e-40
0.004614919864684026 1.6879081194950458e-40
0.004722524005196735 1.6599736334351246e-40
0.004832637106080367 1.6320672804898303e-40
0.004945317667705937 1.6042198183974088e-40
0.005060625554472947 1.5764600669166995e-40
0.005178622026613854 1.5488149602276917e-40
0.005299369772740128 1.5213096032338129e-40
0.005422932943147155 1.4939673310186573e-40
0.0055493771838957115 1.4668097707721331e-40
0.00567876967168809 1.4398569055621097e-40
0.005811179149557424 1.4131271393870907e-40
0.0059466759633891655 1.3866373630022401e-40
0.006085332099294114 1.3604030200652168e-40
0.006227221221852859 1.3344381731995162e-40
0.006372418713251954 1.3087555696211735e-40
0.006521001713332612 1.2833667060196982e-40
0.006673049160573193 1.258281892425951e-40
0.006828641834027273 1.2335103148382197e-40
0.006987862396239558 1.2090600964133354e-40
0.00715079543716245 1.1849383570620696e-40
0.007317527519096606 1.16115127131754e-40
0.007488147222679345 1.1377041243721525e-40
0.007662745193945353 1.1146013662024952e-40
0.007841414192484688 1.0918466637232379e-40
0.008024249140723652 1.0694429509301592e-40
0.008211347174354735 1.0473924770093822e-40
0.008402807693942412 1.0256968524048024e-40
0.008598732417732204 1.0043570928486696e-40
0.008799225435691074 9.833736613715842e-41
0.009004393264807849 9.627465083178073e-41
0.009214344905683071 9.424751094000395e-41
0.009429191900438323 9.225585018347498e-41
0.009649048391975805 9.029953186048325e-41
0.009874031184619632 8.837838209010886e-41
0.010104259806171096 8.649219287977059e-41
0.01033985657141083 8.464072502198122e-41
0.010580946647081629 8.282371082633072e-41
0.010827658118386449 8.104085669285739e-41
0.011080122057036918 7.92918455330651e-41
0.011338472590888495 7.757633904487423e-41
0.01160284697519928 7.589397984778906e-41
0.01187338566555036 7.424439348452529e-41
0.012150232392466372 7.262719029525942e-41
0.012433534237775993 7.104196717056176e-41
0.01272344171275288 6.948830918894934e-41
0.013020108838078586 6.796579114485115e-41
0.013323693225669961 6.647397897261716e-41
0.013634356162414448 6.501243107203457e-41
0.013952262695857842 6.358069954063357e-41
0.014277581721889965 6.217833131787813e-41
0.014610486074474885 6.080486924614651e-41
0.014951152617473332 5.945985305321441e-41
0.015299762338606094 5.81428202607572e-41
0.015656500445608335 5.68533070231949e-41
0.016021556464625875 5.55908489010098e-41
0.016395124340905766 5.435498157247899e-41
0.016777402541834602 5.314524148757477e-41
0.017168594162379338 5.196116646760576e-41
0.01756890703298664 5.080229625399164e-41
0.017978553829998065 4.966817300939449e-41
0.01839775218863974 4.855834177425817e-41
0.01882672481864659 4.747235088164947e-41
0.01926569962258253 4.640975233313699e-41
0.019714909816919448 4.5370102138293337e-41
0.020174594055939365 4.435296062026351e-41
0.02064499655852557 4.3357892689704103e-41
0.021126367237910063 4.2384468089264755e-41
0.021618961834446313 4.1432261610660774e-41
0.02212304205147776 4.0500853286260683e-41
0.022638875694374342 3.958982855700361e-41
0.0231667368128109 3.869877841834831e-41
0.02370690584636297 3.7827299545854116e-41
0.024259669773497434 3.6974994401897257e-41
0.024825322264037063 3.614147132492999e-41
0.025404163835180054 3.5326344602605116e-41
0.025996502011157406 3.452923453000285e-41
0.026602651486612925 3.3749767454120254e-41
0.027222934293792744 3.2987575805706925e-41
0.027857679973633073 3.224229811946273e-41
0.02850722575083718 3.1513579043545267e-41
0.02917191671303455 3.080106933927369e-41
0.029852105994117403 3.010442587185592e-41
0.030548154961852016 2.9423311592911697e-41
0.031260433409864494 2.875739551551109e-41
0.031989319754103004 2.8106352682400077e-41
0.0327352012338808 2.746986412803788e-41
0.03349847411760691 2.6847616835028625e-41
0.034279543913313774 2.6239303685488534e-41
0.03507882558409363 2.5644623407852226e-41
0.03589674376855814 2.506328051958632e-41
0.03673373300643846 2.449498526624432e-41
0.037590237969445384 2.3939453557266756e-41
0.038466713697512506 2.339640689889958e-41
0.03936362584054766 2.286557232457848e-41
0.04028145090582124 2.2346682323098876e-41
0.04122067651112274 2.1839474764869387e-41
0.04218180164382002 2.1343692826522254e-41
0.043165336925959 2.0859084914135485e-41
0.044171804885544536 2.03854045852993e-41
0.04520174023414663 1.9922410470243543e-41
0.046255690150979495 1.946986619222414e-41
0.047334214573604344 1.9027540287351377e-41
0.048437886495410414 1.859520612402809e-41
0.04956729227003216 1.8172641822151432e-41
0.05072303192286451 1.7759630172219606e-41
0.051905719469841495 1.7355958554472643e-41
0.05311598324364777 1.6961418858185181e-41
0.05435446622753626 1.6575807401218915e-41
0.05562182639692926 1.6198924849932422e-41
0.056918737068984544 1.5830576139537663e-41
0.058245887260312136 1.5470570394983225e-41
0.05960398205303182 1.5118720852437647e-41
0.06099374296936585 1.4774844781438288e-41
0.06241590835496589 1.443876340776432e-41
0.06387123377117784 1.4110301837087292e-41
0.06536049239645289 1.3789288979445642e-41
0.06688447543711816 1.3475557474585327e-41
0.06844399254772507 1.3168943618203067e-41
0.0700398722611988 1.286928728912452e-41
0.0716729624290174 1.2576431877445597e-41
0.07334413067165428 1.2290224213660775e-41
0.07505426483952363 1.2010514498799164e-41
0.07680427348467332 1.173715623558561e-41
0.07859508634347626 1.1470006160640927e-41
0.08042765483057629 1.1208924177732735e-41
0.08230295254435131 1.09537732920858e-41
0.08422197578416211 1.0704419545758282e-41
0.08618574407966152 1.0460731954088187e-41
0.08819530073244539 1.0222582443212491e-41
0.09025171337033296 9.989845788659074e-42
0.09235607451457113 9.762399555010866e-42
0.09450950216026408 9.540124036639013e-42
0.09671314037033632 9.322902199501125e-42
0.09896815988334524 9.110619623999646e-42
0.10127575873546546 8.903164448893419e-42
0.10363716289697593 8.700427316255239e-42
0.10605362692358762 8.502301317467051e-42
0.10852643462295801 8.308681940243238e-42
0.11105689973674641 8.119467016672586e-42
0.11364636663857243 7.934556672267591e-42
0.11629621104824843 7.753853276010468e-42
0.1190078407626656 7.577261391383849e-42
0.12178269640372161 7.404687728373858e-42
0.12462225218368743 7.236041096433161e-42
0.1275280166884199 7.071232358390976e-42
0.13050153367883624 6.910174385296605e-42
0.1335443829110759 6.752782012183252e-42
0.13665818097578622 6.598971994738158e-42
0.13984458215697693 6.448662966865383e-42
0.14310527931090045 6.30177539912704e-42
0.14644200476542463 6.15823155804887e-42
0.14985653124037576 6.017955466276225e-42
0.15335067278934078 5.880872863565732e-42
0.1569262857634292 5.74691116859892e-42
0.1605852697975066 5.615999441603165e-42
0.16432956881942368 5.488068347765916e-42
0.16816117208277714 5.363050121428005e-42
0.172082115223751 5.240878531041878e-42
0.1760944813425998 5.121488844880802e-42
0.1802004021103484 5.004817797484932e-42
0.18440205890129596 4.8908035568307086e-42
0.18870168395192646 4.779385692209505e-42
0.1931015615468407 4.6705051428022116e-42
0.1976040292323402 4.564104186936216e-42
0.20221147905830805 4.460126412011425e-42
0.20692635884904578 4.358516685082277e-42
0.21175117350374192 4.259221124082673e-42
0.2166884863272632 4.162187069681049e-42
0.22174092039197504 4.0673630577528935e-42
0.22691115993131514 3.9746987924583097e-42
0.23220195176586036 3.884145119912191e-42
0.2376161067626448 3.795654002435064e-42
0.24315650132850383 3.709178493372458e-42
0.24882607893823822 3.6246727124712655e-42
0.25462785169840935 3.5420918218013405e-42
0.2605649019475973 3.461392002211096e-42
0.26664038389397104 3.382530430305828e-42
0.27285752529104135 3.305465255937844e-42
0.2792196291524867 3.2301555801974914e-42
0.2857300755069626 3.1565614338945995e-42
0.2923923231938275 3.084643756519772e-42
0.2992099117007387 3.014364375675378e-42
0.3061864630440946 2.9456859869661685e-42
0.31332568369332287 2.878572134339615e-42
0.32063136654003577 2.812987190866341e-42
0.3281073929131 2.7488963399511065e-42
0.3357577346406907 2.6862655569650334e-42
0.343586456160426 2.6250615912899632e-42
0.3515977166787018 2.5652519487659224e-42
0.359795772380376 2.5068048745329674e-42
0.368184978689974 2.449689336258793e-42
0.3767697925856183 2.393875007743595e-42
0.38555477496691104 2.3393322528940237e-42
0.394544593078027 2.2860321100580087e-42
0.4037440229873054 2.2339462767126134e-42
0.4131579521246571 2.1830470944970637e-42
0.42279138187813525 2.133307534583388e-42
0.43264943025104924 2.084701183377158e-42
0.4427373345810337 2.0372022285410675e-42
0.4530604543225162 1.990785445334159e-42
0.4636242738940635 1.9454261832597042e-42
0.47443440559211736 1.9011003530149022e-42
0.48549659257266914 1.8577844137356325e-42
0.4968167119024568 1.815455360529739e-42
0.5084007776813051 1.7740907122923967e-42
0.5202549442372687 1.7336684997972323e-42
0.5323855093962742 1.6941672540571118e-42
0.5447989178279997 1.6555659949484888e-42
0.557501764469769 1.6178442200934694e-42
0.5705007980302781 1.580981893993787e-42
0.5838029245750183 1.5449594374110768e-42
0.5974152111952977 1.5097577169878764e-42
0.6113448897628128 1.4753580351040083e-42
