# %ECSV 1.0
# ---
# datatype:
# - {name: mx, unit: MeV, datatype: float64}
# - {name: sigma, unit: cm2 MeV4, datatype: float64}
# schema: astropy-2.0
mx sigma
2.2744237111232525e-05 1.0192349063048776e-24
2.2828201343039337e-05 1.0343691351440146e-24
2.2912475543133382e-05 1.0497280866393877e-24
2.2997060855815575e-05 1.0653150976109315e-24
2.3081958429611023e-05 1.0811335544400144e-24
2.3167169417284943e-05 1.097186893778873e-24
2.3252694975858194e-05 1.1134786033175252e-24
2.333853626662282e-05 1.1300122225272431e-24
2.3424694455158175e-05 1.1467913434444423e-24
2.351117071134635e-05 1.1638196114343231e-24
2.35979662093884e-05 1.181100725990367e-24
2.3685082127820144e-05 1.1986384415421172e-24
2.3772519649528024e-05 1.2164365682718153e-24
2.38602799617655e-05 1.234498972929275e-24
2.394836425616879e-05 1.2528295796859976e-24
2.4036773728773378e-05 1.2714323709785187e-24
2.412550958003013e-05 1.2903113883775467e-24
2.4214573014821423e-05 1.3094707334687677e-24
2.4303965242477866e-05 1.3289145687380648e-24
2.439368747679432e-05 1.3486471184807261e-24
2.4483740936046718e-05 1.3686726697121293e-24
2.4574126843008484e-05 1.3889955731116085e-24
2.4664846424966947e-05 1.4096202439532787e-24
2.4755900913740395e-05 1.430551163080344e-24
2.484729154569437e-05 1.451792877857734e-24
2.4939019561758825e-05 1.4733500031890585e-24
2.5031086207444823e-05 1.4952272224852525e-24
2.5123492732861277e-05 1.5174292887161061e-24
2.5216240392732312e-05 1.5399610254154045e-24
2.530933044641386e-05 1.5628273277412016e-24
2.540276415791114e-05 1.5860331635462273e-24
2.549654279589567e-05 1.6095835744393948e-24
2.5590667633722325e-05 1.6334836768936775e-24
2.5685139949446985e-05 1.6577386633568854e-24
2.5779961025843497e-05 1.682353803376895e-24
2.5875132150421437e-05 1.70733444474725e-24
2.5970654615443443e-05 1.7326860146666506e-24
2.6066529717942596e-05 1.7584140209236236e-24
2.6162758759740423e-05 1.784524053093064e-24
2.6259343047464124e-05 1.8110217837328687e-24
2.6356283892564692e-05 1.8379129696511926e-24
2.645358261133458e-05 1.8652034531142293e-24
2.6551240524925383e-05 1.8928991631647726e-24
2.6649258959366122e-05 1.9210061168624484e-24
2.6747639245581084e-05 1.949530420619679e-24
2.6846382719407717e-05 1.9784782715197013e-24
2.694549072161516e-05 2.0078559586635823e-24
2.7044964597922025e-05 2.0376698645437935e-24
2.7144805699015022e-05 2.067926466410591e-24
2.7245015380567162e-05 2.0986323377150533e-24
2.7345595003255982e-05 2.12979414948344e-24
2.7446545932782418e-05 2.16141867182385e-24
2.7547869539888897e-05 2.193512775365337e-24
2.7649567200378353e-05 2.226083432748442e-24
2.7751640295132716e-05 2.2591377201610447e-24
2.7854090210131524e-05 2.2926828188465306e-24
2.7956918336471108e-05 2.326726016686293e-24
2.8060126070383055e-05 2.3612747097901777e-24
2.8163714813253532e-05 2.396336404077515e-24
2.8267685971642183e-05 2.4319187169218152e-24
2.8372040957301016e-05 2.4680293787942546e-24
2.8476781187194006e-05 2.5046762349774667e-24
2.8581908083515856e-05 2.5418672472305134e-24
2.8687423073711713e-05 2.579610495525914e-24
2.879332759049639e-05 2.617914179829688e-24
2.8899623071873632e-05 2.6567866218615686e-24
2.900631096115605e-05 2.6962362668992123e-24
2.9113392706984262e-05 2.7362716856324022e-24
2.9220869763346965e-05 2.7769015760065033e-24
2.9328743589600502e-05 2.818134765130247e-24
2.9437015650488497e-05 2.8599802111507902e-24
2.9545687416162173e-05 2.9024470052856843e-24
2.9654760362199816e-05 2.945544373696894e-24
2.9764235969627252e-05 2.989281679561656e-24
2.987411572493776e-05 3.0336684250976432e-24
2.9984401120112084e-05 3.078714253592847e-24
3.009509365263911e-05 3.124428951544242e-24
3.0206194825535718e-05 3.170822450760888e-24
3.0317706147367615e-05 3.217904830528996e-24
3.042962913226963e-05 3.265686319788416e-24
3.0541965299966104e-05 3.3141772993629735e-24
3.0654716175791876e-05 3.363388304248018e-24
