# %ECSV 1.0
# ---
# datatype:
# - {name: mx, unit: MeV, datatype: float64}
# - {name: sigma_10, unit: cm2, datatype: float64}
# - {name: sigma_9, unit: cm2, datatype: float64}
# - {name: sigma_7, unit: cm2, datatype: float64}
# - {name: sigma_6, unit: cm2, datatype: float64}
# - {name: sigma_5, unit: cm2, datatype: float64}
# - {name: sigma_4, unit: cm2, datatype: float64}
# - {name: sigma_3, unit: cm2, datatype: float64}
# - {name: sigma_2, unit: cm2, datatype: float64}
# schema: astropy-2.0
mx sigma_10 sigma_9 sigma_7 sigma_6 sigma_5 sigma_4 sigma_3 sigma_2
2.1420560511935146e-06 3.828581204921539e-43 5.599490087758702e-43 4.6465599927188315e-42 1.3796099562704552e-39 3.743205967748565e-36 2.4239299628497804e-32 3.424703014494444e-29 8.541393835648612e-29
2.192001468898943e-06 3.840740665900382e-43 5.625533334521057e-43 4.7725957989795475e-42 1.5037124989322495e-39 4.0436282762139795e-36 2.65743794159438e-32 3.755449457806348e-29 9.366314065854424e-29
2.2431114428485372e-06 3.852977607821118e-43 5.651819760915511e-43 4.904013233572735e-42 1.6392783809919177e-39 4.370037148137948e-36 2.9134699733407263e-32 4.118138736142915e-29 1.0270904434954065e-28
2.2954131265091837e-06 3.865292774181239e-43 5.6783527801283016e-43 5.041104295893785e-42 1.7873708264496577e-39 4.724809794209167e-36 3.194200095057111e-32 4.515855845934923e-29 1.1262859425022886e-28
2.3489343064737076e-06 3.877686916813157e-43 5.705135869175384e-43 5.1841797040736695e-42 1.9491511397263866e-39 5.110546599094044e-36 3.502012248421745e-32 4.951983729497369e-29 1.2350616645737332e-28
2.403703417223201e-06 3.890160796784546e-43 5.732172570337297e-43 5.333570259672403e-42 2.1258875624600726e-39 5.530092356015514e-36 3.839520549272122e-32 5.43023205030166e-29 1.3543428604890367e-28
2.4597495562335635e-06 3.902715187505708e-43 5.759466492733847e-43 5.489628322652819e-42 2.3189648733093384e-39 5.9865595395303214e-36 4.209591514574989e-32 5.954668747412079e-29 1.4851441410628962e-28
2.5171024994342686e-06 3.915350869724253e-43 5.7870213138509e-43 5.652729406320972e-42 2.529894781275721e-39 6.483353812685843e-36 4.6153684360222616e-32 6.529754637575049e-29 1.6285781075071476e-28
2.575792717027583e-06 3.928068636134586e-43 5.8148407811916884e-43 5.823273902823564e-42 2.7603271646483656e-39 7.024201983107276e-36 5.060298107282473e-32 7.160381358901149e-29 1.7858648152442652e-28
2.635851389676631e-06 3.94086928862207e-43 5.842928713792431e-43 6.00168895079775e-42 3.012062209053506e-39 7.613182644080815e-36 5.548160132465037e-32 7.851912979221733e-29 1.9583421517549347e-28
2.6973104250709106e-06 3.953753642140533e-43 5.871289004151914e-43 6.188430457860589e-42 3.287063499088057e-39 8.254759759033682e-36 6.083099065051967e-32 8.610231623009902e-29 2.147477216726044e-28
2.760202474878063e-06 3.966722516821364e-43 5.8999256198246996e-43 6.383985291834595e-42 3.587472118611118e-39 8.95381947262355e-36 6.669659650588315e-32 9.441787504883852e-29 2.3548788012775714e-28
2.8245609520908932e-06 3.979776749888482e-43 5.928842605175161e-43 6.588873655933476e-42 3.9156218148434564e-39 9.715710459145663e-36 7.312825472828247e-32 1.0353653795200168e-28 2.582311072397518e-28
2.8904200487788716e-06 3.99291718458117e-43 5.958044083425581e-43 6.803651664589081e-42 4.274055280797263e-39 1.0546288149152205e-35 8.018061332294056e-32 1.1353586784789485e-28 2.8317085790759215e-28
2.9578147542535346e-06 4.0061446791178606e-43 5.987534258337866e-43 7.028914138207706e-42 4.665541609227264e-39 1.1451963207287042e-35 8.791359717231718e-32 1.2450091859939574e-28 3.1051927076165902e-28
3.026780873657441e-06 4.0194601001205554e-43 6.017317416304876e-43 7.265297636911471e-42 5.093094968957824e-39 1.243975467156226e-35 9.63929176280727e-32 1.3652495849644175e-28 3.4050897263038156e-28
3.097355046986562e-06 4.03286432759622e-43 6.0473979283020514e-43 7.513483755264468e-42 5.55999455110512e-39 1.351734820250162e-35 1.056906313142419e-31 1.4971026359722844e-28 3.733950572717434e-28
3.1695747685562034e-06 4.046358253687073e-43 6.077780252061076e-43 7.774202702122332e-42 6.06980582812624e-39 1.4693159935041693e-35 1.1588575289864713e-31 1.6416898769214802e-28 4.094572552153662e-28
3.2434784069208122e-06 4.059942780763893e-43 6.1084689339603945e-43 8.04823719210395e-42 6.626403162678742e-39 1.597640647293858e-35 1.27064927043508e-31 1.8002411628901422e-28 4.490023131684493e-28
3.319105225258239e-06 4.07361882381698e-43 6.1394686115268866e-43 8.336426677778466e-42 7.233993795869098e-39 1.7377181617058313e-35 1.393231652453093e-31 1.9741051272676134e-28 4.923666032063164e-28
3.3964954022292982e-06 4.087387311878225e-43 6.1707840154656624e-43 8.639671954516737e-42 7.89714323544693e-39 1.890654047818531e-35 1.527646538432885e-31 2.1647606533305586e-28 5.39918983984249e-28
