# %ECSV 1.0
# ---
# datatype:
# - {name: mx, unit: MeV, datatype: float64}
# - {name: sigma_6, unit: cm2, datatype: float64}
# schema: astropy-2.0
mx sigma_6
7.117907704460117e-05 4.0581840780949126e-35
7.283872956998614e-05 3.972943779095986e-35
7.453707951348025e-05 3.889805561041118e-35
7.627502916646401e-05 3.8087298475322113e-35
7.805350185866558e-05 3.729671694304576e-35
7.987344244870308e-05 3.6525834627955534e-35
8.173581782606456e-05 3.577437167835802e-35
8.364161742479263e-05 3.5041816688737823e-35
8.559185374914618e-05 3.4327787786325256e-35
8.758756291151902e-05 3.363191738677737e-35
8.96298051829007e-05 3.2953823634810553e-35
9.17196655561724e-05 3.2293148153537535e-35
9.385825432253677e-05 3.16495276661923e-35
9.604670766138824e-05 3.102262101223575e-35
9.828618824393714e-05 3.041208051391932e-35
0.00010057788585090809 2.9817573878043157e-35
0.00010292301800464121 2.923878540808203e-35
0.00010532283061593165 2.867539357776284e-35
0.00010777859864595113 2.8127093447757976e-35
0.00011029162678360347 2.7593583932617046e-35
0.00011286325013867351 2.7074576948214187e-35
0.00011549483495113791 2.6569782557934125e-35
0.00011818777931701482 2.607890897577334e-35
0.0001209435139311377 2.5601719244695384e-35
0.00012376350284724815 2.513790935902518e-35
0.00012664924425581149 2.468725439551291e-35
0.00012960227127996844 2.4249479244232747e-35
0.00013262415279004548 2.3824344261990485e-35
0.00013571649423705693 2.341161297410883e-35
0.0001388809385056415 2.3011048665734282e-35
0.00014211916678688624 2.2622421714881526e-35
0.00014543289947150178 2.224551403738604e-35
0.0001488238970638237 2.1880104534571196e-35
0.00015229396111712465 2.152598110980981e-35
0.00015584493519073535 2.1182941426252575e-35
0.00015947870582948208 2.08507773362878e-35
0.00016319720356596128 2.0529297743191073e-35
0.00016700240394618395 2.0218310208915775e-35
0.00017089632857913436 1.9917622389316008e-35
0.000174881046210801 1.96270568793359e-35
0.00017895867382325032 1.9346430457120617e-35
0.0001831313777593269 1.9075571047238728e-35
0.00018740137487357792 1.8814305788219766e-35
0.00019177093371001327 1.8562474837809315e-35
0.000196242375707327 1.8319908898731693e-35
0.00020081807643222024 1.8086451407126975e-35
0.00020550046684148122 1.7861947049382674e-35
0.0002102920345734925 1.7646243843596218e-35
0.0002151953252698519 1.7439193134898148e-35
0.00022021294392780895 1.7240649512260358e-35
0.00022534755628423554 1.7050470533279274e-35
0.0002306018902318662 1.6868516402742697e-35
0.00023597873726856003 1.669465027559255e-35
0.0002414809539803547 1.6528737928684403e-35
0.0002471114635590999 1.6370647141090142e-35
0.00025287325735547713 1.6220248579040513e-35
0.00025876939646823026 1.607741199727828e-35
0.00026480301337045197 1.594201816900904e-35
0.000270977313573789 1.5813936510593028e-35
0.00027729557733145163 1.5693046613125288e-35
0.00028376116138093086 1.5579226852113995e-35
0.0002903775007273506 1.5472357420416871e-35
0.00029714811046840066 1.5372317882210688e-35
0.00030407658766182135 1.527899035650432e-35
0.00031116661323643183 1.5192257095828386e-35
0.0003184219539477161 1.5111997823445e-35
0.00032584646437900766 1.5038094653410864e-35
0.00033344408898933415 1.4970428487327357e-35
0.0003412188642090111 1.490887920799264e-35
0.0003491749205840977 1.485332645783522e-35
0.0003573164849708539 1.4803647099894708e-35
0.0003656478827813646 1.475971715228712e-35
0.0003741735402815245 1.472141032666496e-35
0.0003828979869426037 1.4688597640106632e-35
0.000391825857847644 1.4661147416618677e-35
0.000400961896153964 1.4638924645635824e-35
0.0004103109556130814 1.4621790685406023e-35
0.0004198780031493915 1.4609602780699298e-35
0.00042966812149897106 1.460221375354833e-35
0.000439686511909911 1.459947155463065e-35
0.0004499384969056106 1.4601218793335828e-35
0.00046042952311250296 1.4607292276888827e-35
0.0004711651641537129 1.4617523300587702e-35
0.00048215112361018567 1.463173579239768e-35
0.0004933932380508582 1.4649747417978281e-35
0.0005048974801334842 1.4671368467317304e-35
0.0005166699617777604 1.469640175098125e-35
0.0005287169374124361 1.472464216849361e-35
0.0005410448072981404 1.4755876545590775e-35
0.0005536601209276797 1.4789883451316256e-35
0.0005665695805056229 1.4826432828341672e-35
0.0005797800445090163 1.4865286057409032e-35
0.0005932985313311235 1.4906195824158157e-35
0.000607132223010125 1.4948906129086306e-35
0.0006212884690447563 1.4993152278382933e-35
0.0006357747902989163 1.5038661406795848e-35
0.0006505988829973161 1.508515197802653e-35
0.0006657686228142928 1.5132334870255447e-35
0.0006812920690579615 1.517991324794974e-35
0.0006971774689519261 1.522758391354089e-35
0.0007134332620168255 1.527503639702625e-35
0.0007300680845540431 1.5321955414143435e-35
0.0007470907742339592 1.5368020429761244e-35
0.0007645103747911887 1.541290728415002e-35
0.0007823361408292924 1.5456289208088888e-35
0.00080057754273752 1.5497837288470528e-35
0.0008192442717221943 1.5537222571121348e-35
0.0008383462449554094 1.557411692850954e-35
0.0008578936108437789 1.560819454757376e-35
0.0008778967544200344 1.5639133451699333e-35
0.000898366302860337 1.5666617017804132e-35
0.0009193131311302326 1.5690335584856303e-35
0.0009407483677622533 1.5709988032618014e-35
0.000962683400768232 1.5725283529941206e-35
0.000985129883689471 1.5735943043061397e-35
0.0010080997417879817 1.57417011150653e-35
0.0010316051783820807 1.5742307274365317e-35
0.0010556586813297128 1.573752767282985e-35
0.0010802730296629402 1.5727146740101487e-35
0.001105461300377127 1.5710967994266885e-35
0.0011312368753784248 1.5688815841961787e-35
0.0011576134485932472 1.5660536424447612e-35
0.0011846050332435167 1.5625998674795638e-35
0.0012122259692915415 1.5585095092135026e-35
0.0012404909310584848 1.5537742354010737e-35
0.0012694149350204683 1.5483881897373453e-35
0.0012990133477864558 1.5423480002514707e-35
0.0013293018942621524 1.5356528021774233e-35
0.001360296666004259 1.5283042191034096e-35
0.001392014129769518 1.520306333005444e-35
0.0014244711362630968 1.51166563430778e-35
0.0014576849290909482 1.5023909521738358e-35
0.0014916731539209149 1.4924933692698066e-35
0.0015264538678574353 1.4819861205999546e-35
0.0015620455490348386 1.4708844761311503e-35
0.0015984671064343198 1.4592056106150725e-35
0.0016357378899298156 1.4469684639815582e-35
0.0016738777005681136 1.4341935894565234e-35
0.0017129068010886602 1.420902995969704e-35
0.0017528459266886532 1.407119984558351e-35
0.00179371629603914 1.3928689810643652e-35
0.0018355396225579732 1.378175367234357e-35
0.0018783381259456144 1.363065311595417e-35
0.0019221345439899109 1.347565602854545e-35
0.001966952144646121 1.3317034860685946e-35
0.0020128147383986056 1.3155065053073665e-35
0.002059746690910748 1.29900235094531e-35
0.0021077729359698315 1.2822187152807834e-35
0.0021569189887337423 1.2651831565670688e-35
0.002207210959286545 1.247922972227453e-35
0.0022586755665101248 1.2304650827631033e-35
0.0023113401522792685 1.2128359243715435e-35
0.0023652326959877285 1.1950613531824217e-35
0.0024203818294129824 1.1771665598685753e-35
0.0024768168519275916 1.1591759950827555e-35
0.002534567746065232 1.1411133048068624e-35
0.0025936651934496745 1.1230012764179379e-35
0.0026541405910951734 1.1048617942425041e-35
0.0027160260680869266 1.0867158043781092e-35
0.0027793545026504624 1.0685832884173323e-35
0.002844159539619031 1.050483245448457e-35
0.0029104756083082714 1.032433681172716e-35
0.0029783379408076585 1.0144516045604047e-35
0.0030477825906984404 9.965530302764458e-36
0.0031188464522080173 9.7875298668228e-36
0.0031915672798109355 9.610655293639508e-36
0.0032659837082868936 9.435037581768556e-36
0.003342135273246469 9.260798385146034e-36
0.0034200624321353945 9.088050255135656e-36
0.0034998065857286074 8.916896909067645e-36
0.0035814101001254554 8.747433520136318e-36
0.003664916329257761 8.579747021914428e-36
0.0037503696379226933 8.41391642919208e-36
0.0038378154253526898 8.250013164063175e-36
0.003927300149334948 8.088101390562097e-36
0.004018871350893299 7.928238350058034e-36
0.00411257767954558 7.770474698327714e-36
0.004208468919149921 7.61485484061252e-36
0.004306596014353682 7.461417263292783e-36
0.004407011097659079 7.310194859906324e-36
0.004509767517119906 7.16121525110133e-36
0.004614919864684026 7.014501096766355e-36
0.004722524005196735 6.870070399678068e-36
0.004832637106080367 6.727936799861512e-36
0.004945317667705937 6.588109858845569e-36
0.005060625554472947 6.450595333827693e-36
0.005178622026613854 6.315395440440085e-36
0.005299369772740128 6.182509105396507e-36
0.005422932943147155 6.051932206927988e-36
0.0055493771838957115 5.9236578047765615e-36
0.00567876967168809 5.79767635922253e-36
0.005811179149557424 5.6739759388687446e-36
0.0059466759633891655 5.552542418091962e-36
0.006085332099294114 5.433359664019078e-36
0.006227221221852859 5.316409713293386e-36
0.006372418713251954 5.2016729390673615e-36
0.006521001713332612 5.0891282081498465e-36
0.006673049160573193 4.97875302903959e-36
0.006828641834027273 4.870523690812193e-36
0.006987862396239558 4.764415393503891e-36
0.00715079543716245 4.660402370202866e-36
0.007317527519096606 4.558458001313508e-36
0.007488147222679345 4.4585549213189713e-36
0.007662745193945353 4.360665118397024e-36
0.007841414192484688 4.264760027225355e-36
0.008024249140723652 4.1708106153038975e-36
0.008211347174354735 4.07878746310058e-36
0.008402807693942412 3.9886608384125974e-36
0.008598732417732204 3.900400765200442e-36
0.008799225435691074 3.8139770872800084e-36
0.009004393264807849 3.729359527140208e-36
0.009214344905683071 3.646517740163674e-36
0.009429191900438323 3.565421364499917e-36
0.009649048391975805 3.486040066861585e-36
0.009874031184619632 3.408343584507205e-36
0.010104259806171096 3.332301763648972e-36
0.01033985657141083 3.257884594519211e-36
0.010580946647081629 3.185062243311029e-36
0.010827658118386449 3.1138050811728626e-36
0.011080122057036918 3.044083710466741e-36
0.011338472590888495 2.9758689884728677e-36
0.01160284697519928 2.9091320487206675e-36
0.01187338566555036 2.8438443201101218e-36
0.012150232392466372 2.7799775439688368e-36
0.012433534237775993 2.717503789189423e-36
0.01272344171275288 2.6563954655884015e-36
0.013020108838078586 2.5966253356205197e-36
0.013323693225669961 2.5381665245658302e-36
0.013634356162414448 2.4809925292986358e-36
0.013952262695857842 2.4250772257457965e-36
0.014277581721889965 2.370394875137884e-36
0.014610486074474885 2.3169201291465914e-36
0.014951152617473332 2.2646280339925003e-36
0.015299762338606094 2.2134940336037434e-36
0.015656500445608335 2.1634939719057663e-36
0.016021556464625875 2.1146040943128062e-36
0.016395124340905766 2.066801048485053e-36
0.016777402541834602 2.0200618844139906e-36
0.017168594162379338 1.974364053895748e-36
0.01756890703298664 1.929685409444798e-36
0.017978553829998065 1.886004202697043e-36
0.01839775218863974 1.84329908235038e-36
0.01882672481864659 1.8015490916859264e-36
0.01926569962258253 1.7607336657088894e-36
0.019714909816919448 1.720832627947298e-36
0.020174594055939365 1.681826186943472e-36
0.02064499655852557 1.643694932469383e-36
0.021126367237910063 1.6064198314963686e-36
0.021618961834446313 1.569982223946749e-36
0.02212304205147776 1.5343638182522996e-36
0.022638875694374342 1.4995466867437711e-36
0.0231667368128109 1.465513260892908e-36
0.02370690584636297 1.4322463264270634e-36
0.024259669773497434 1.3997290183352085e-36
0.024825322264037063 1.367944815782149e-36
0.025404163835180054 1.3368775369469335e-36
0.025996502011157406 1.3065113337998204e-36
0.026602651486612925 1.2768306868311509e-36
