# %ECSV 1.0
# ---
# datatype:
# - {name: mx, unit: MeV, datatype: float64}
# - {name: sigma_10, unit: cm2, datatype: float64}
# - {name: sigma_9, unit: cm2, datatype: float64}
# - {name: sigma_7, unit: cm2, datatype: float64}
# - {name: sigma_6, unit: cm2, datatype: float64}
# - {name: sigma_5, unit: cm2, datatype: float64}
# - {name: sigma_4, unit: cm2, datatype: float64}
# - {name: sigma_3, unit: cm2, datatype: float64}
# - {name: sigma_2, unit: cm2, datatype: float64}
# schema: astropy-2.0
mx sigma_10 sigma_9 sigma_7 sigma_6 sigma_5 sigma_4 sigma_3 sigma_2
3.5038422452906755e-05 1.0891726965085085e-42 1.5727610415866124e-42 1.0525002960006892e-41 3.934907020926671e-40 4.5487815715171013e-38 3.0337293198914214e-35 3.366065643277281e-32 8.369429857467098e-32
3.56904934567523e-05 1.0719127761294125e-42 1.549535194855967e-42 1.0515950398329472e-41 4.0064648207395276e-40 4.6533390314768457e-38 3.182482767203908e-35 3.557023282199393e-32 8.845224099293767e-32
3.6354699612933176e-05 1.0549327982830283e-42 1.526671741475783e-42 1.0508727519852929e-41 4.079431305861765e-40 4.760777982152727e-38 3.339149786382452e-35 3.758832646383739e-32 9.348075409520004e-32
3.7031266758699235e-05 1.0382281545072572e-42 1.5041648934908053e-42 1.0503348578164525e-41 4.153832570049178e-40 4.871196089577026e-38 3.504169240914418e-35 3.9721107682775596e-32 9.879522607189722e-32
3.7720424934170016e-05 1.0217943130621802e-42 1.4820089572042687e-42 1.0499828682773443e-41 4.2296953214241656e-40 4.984694947972683e-38 3.6780047872545864e-35 4.197509771471802e-32 1.0441192031722915e-31
3.8422408460550606e-05 1.0056268176415646e-42 1.4601983316242673e-42 1.0498183814497596e-41 4.307046894986687e-40 5.101380257443192e-38 3.8611462831660534e-35 4.435718866484945e-32 1.1034802520694786e-31
3.913745601980384e-05 9.897212861061537e-43 1.4387275069360184e-42 1.0498430841200902e-41 4.385915265422378e-40 5.221362010402907e-38 4.0541112760519097e-35 4.68746646005814e-32 1.1662170670731062e-31
3.986581073580439e-05 9.740734092383984e-43 1.4175910629996064e-42 1.050058753387143e-41 4.466329060248559e-40 5.344754687207197e-38 4.257446575820818e-35 4.953522384417132e-32 1.232521639762058e-31
4.0607720257003697e-05 9.586789495182288e-43 1.3967836678727524e-42 1.0504672583029358e-41 4.54831757333814e-40 5.471677461467949e-38 4.4717299170888626e-35 5.234700253324708e-32 1.302596881266466e-31
4.1363436840632776e-05 9.435337399195528e-43 1.3763000763582216e-42 1.0510705615452296e-41 4.6319107788599715e-40 5.602254415566422e-38 4.6975717157929445e-35 5.531859952134535e-32 1.3766572433248555e-31
4.213321743847289e-05 9.28633682727068e-43 1.3561351285754069e-42 1.051870721120357e-41 4.717139345672814e-40 5.736614766904468e-38 4.935616925580442e-35 5.845910269468377e-32 1.4549293746645367e-31
4.291732378422158e-05 9.139747483731105e-43 1.336283748555743e-42 1.0528698920947872e-41 4.8040346522085506e-40 5.874893105464897e-38 5.186546999644552e-35 6.177811678570972e-32 1.5376528147141377e-31
4.371602248248502e-05 8.995529742941461e-43 1.3167409428615045e-42 1.0540703283536315e-41 4.892628801878932e-40 6.017229643284021e-38 5.45108196399822e-35 6.528579276856141e-32 1.6250807267717004e-31
4.45295850994266e-05 8.853644638065963e-43 1.2975017992276039e-42 1.0554743843841368e-41 4.982954639038441e-40 6.163770476473072e-38 5.729982608520272e-35 6.899285892641159e-32 1.7174806728723607e-31
4.535828825510191e-05 8.714053850016656e-43 1.2785614852260396e-42 1.057084517082001e-41 5.075045765534617e-40 6.314667860460994e-38 6.024052802467988e-35 7.2910653685782e-32 1.8151354327272743e-31
4.620241371751313e-05 8.576719696588377e-43 1.25991524695255e-42 1.0589032875781358e-41 5.168936557876009e-40 6.470080499169007e-38 6.33414194153192e-35 7.705116031833262e-32 1.918343869240531e-31
4.706224849841282e-05 8.441605121777397e-43 1.2415584077351664e-42 1.0609333630832752e-41 5.26466218504637e-40 6.630173848867179e-38 6.661147533910645e-35 8.142704361633132e-32 2.0274218432530313e-31
4.793808495089107e-05 8.308673685280463e-43 1.223486366864249e-42 1.0631775187475998e-41 5.362258626993175e-40 6.795120437505767e-38 7.006017933309616e-35 8.605168865406531e-32 2.1427031803132765e-31
4.883022086877885e-05 8.177889552171295e-43 1.2056945983436808e-42 1.0656386395323212e-41 5.461762693817647e-40 6.965100200359059e-38 7.369755227218062e-35 9.093924175383174e-32 2.264540692434157e-31
4.973895958790068e-05 8.049217482751441e-43 1.1881786496628375e-42 1.0683197220898877e-41 5.5632120456926324e-40 7.14030083286632e-38 7.753418289292657e-35 9.610465378189242e-32 2.393307257962988e-31
5.0664610089212685e-05 7.922622822572512e-43 1.1709341405889972e-42 1.0712238766492619e-41 5.666645213534914e-40 7.320918161605616e-38 8.158126005180692e-35 1.015637259069189e-31 2.529396962870293e-31
5.1607487103859075e-05 7.79807149262701e-43 1.153956761979858e-42 1.0743543289024218e-41 5.77210162045767e-40 7.507156534388245e-38 8.585060681644692e-35 1.0733315796097409e-31 2.6732263069502927e-31
