# %ECSV 1.0
# ---
# datatype:
# - {name: mx, unit: MeV, datatype: float64}
# - {name: sigma_6, unit: cm2, datatype: float64}
# schema: astropy-2.0
mx sigma_6
0.09896815988334524 7.9086785553529e-27
0.10127575873546546 7.728582887158877e-27
0.10363716289697593 7.552583600806246e-27
0.10605362692358762 7.38058784161547e-27
0.10852643462295801 7.212504838078043e-27
0.11105689973674641 7.048245856584877e-27
0.11364636663857243 6.887724157032934e-27
0.11629621104824843 6.730854949323731e-27
0.1190078407626656 6.577555350705316e-27
0.12178269640372161 6.4277443439647e-27
0.12462225218368743 6.281342736479508e-27
0.1275280166884199 6.1382731200885415e-27
0.13050153367883624 5.9984598317810035e-27
0.1335443829110759 5.861828915150519e-27
0.13665818097578622 5.728308082765951e-27
0.13984458215697693 5.597826679139598e-27
0.14310527931090045 5.470315644630046e-27
0.14644200476542463 5.345707479988212e-27
0.14985653124037576 5.223936211730052e-27
0.15335067278934078 5.104937358136569e-27
0.1569262857634292 4.988647896129581e-27
0.1605852697975066 4.875006228617968e-27
0.16432956881942368 4.763952152846265e-27
0.16816117208277714 4.6554268290755156e-27
0.172082115223751 4.5493727502545014e-27
0.1760944813425998 4.4457337120993016e-27
0.1802004021103484 4.3444547839628696e-27
0.18440205890129596 4.24548228028526e-27
0.18870168395192646 4.14876373263541e-27
0.1931015615468407 4.0542478624388104e-27
0.1976040292323402 3.961884554190709e-27
0.20221147905830805 3.871624829372635e-27
0.20692635884904578 3.783420820825259e-27
0.21175117350374192 3.69722574777895e-27
0.2166884863272632 3.612993891363499e-27
0.22174092039197504 3.530680570690192e-27
0.22691115993131514 3.450242119461925e-27
0.23220195176586036 3.371635863077163e-27
0.2376161067626448 3.294820096260522e-27
0.24315650132850383 3.2197540611800535e-27
0.24882607893823822 3.146397926048516e-27
0.25462785169840935 3.0747127642027037e-27
0.2605649019475973 3.0046605336455194e-27
0.26664038389397104 2.9362040570377265e-27
0.27285752529104135 2.869307002153658e-27
0.2792196291524867 2.8039338627435483e-27
0.2857300755069626 2.7400499398518815e-27
0.2923923231938275 2.6776213235299862e-27
0.2992099117007387 2.6166148749769015e-27
0.3061864630440946 2.556998209058203e-27
0.31332568369332287 2.4987396772443144e-27
0.32063136654003577 2.441808350894246e-27
0.3281073929131 2.3861740049594567e-27
0.3357577346406907 2.3318071020063096e-27
0.343586456160426 2.278678776636888e-27
0.3515977166787018 2.2267608202340528e-27
0.359795772380376 2.1760256660615152e-27
0.368184978689974 2.126446374699012e-27
0.3767697925856183 2.0779966197967903e-27
0.38555477496691104 2.0306506741654986e-27
0.394544593078027 1.9843833961619435e-27
0.4037440229873054 1.9391702164004232e-27
0.4131579521246571 1.8949871247463552e-27
0.42279138187813525 1.851810657618481e-27
0.43264943025104924 1.8096178855665244e-27
0.4427373345810337 1.7683864011361892e-27
0.4530604543225162 1.7280943070064165e-27
0.4636242738940635 1.6887202043936386e-27
0.47443440559211736 1.6502431817201738e-27
0.48549659257266914 1.6126428035381323e-27
0.4968167119024568 1.5758990997038503e-27
0.5084007776813051 1.5399925547978692e-27
0.5202549442372687 1.5049040977842229e-27
0.5323855093962742 1.4706150919034937e-27
0.5447989178279997 1.4371073247968263e-27
0.557501764469769 1.404362998850361e-27
0.5705007980302781 1.3723647217625076e-27
