# %ECSV 1.0
# ---
# datatype:
# - {name: mx, unit: MeV, datatype: float64}
# - {name: sigma_10, unit: cm2, datatype: float64}
# - {name: sigma_9, unit: cm2, datatype: float64}
# - {name: sigma_7, unit: cm2, datatype: float64}
# - {name: sigma_6, unit: cm2, datatype: float64}
# - {name: sigma_5, unit: cm2, datatype: float64}
# - {name: sigma_4, unit: cm2, datatype: float64}
# - {name: sigma_3, unit: cm2, datatype: float64}
# - {name: sigma_2, unit: cm2, datatype: float64}
# schema: astropy-2.0
mx sigma_10 sigma_9 sigma_7 sigma_6 sigma_5 sigma_4 sigma_3 sigma_2
1.9989447971105317e-06 7.28241430838662e-38 8.789638689814428e-38 1.499771220695032e-37 2.318304850338982e-37 5.038110019149874e-37 4.138924039524465e-36 1.3134932854155958e-34 1.6641839394238768e-34
2.045553350050195e-06 7.128555118354309e-38 8.606957630938468e-38 1.4707280820981683e-37 2.277751214472233e-37 4.979216118361509e-37 4.193696582481411e-36 1.3699048184603043e-34 1.7609391007399664e-34
2.0932486549653353e-06 6.977973527030936e-38 8.428118719796758e-38 1.4422679592287488e-37 2.2379792284846266e-37 4.9215889578563185e-37 4.2508644506096285e-36 1.4293917686279833e-34 1.8641016516854711e-34
2.1420560511935146e-06 6.830598975103178e-38 8.253040018799739e-38 1.4143787994646479e-37 2.1989732062957665e-37 4.865208557020936e-37 4.310501895524469e-36 1.4921460495018974e-34 1.9741181354354936e-34
2.192001468898943e-06 6.686362450266147e-38 8.081641378119416e-38 1.3870488099970383e-37 2.1607177995684954e-37 4.81005550008623e-37 4.372686074634636e-36 1.558372470263769e-34 2.09146678229366e-34
2.2431114428485372e-06 6.545196452028987e-38 7.913844394905745e-38 1.3602664518095294e-37 2.123197989722932e-37 4.7561109265112044e-37 4.437497146376801e-36 1.628289640391645e-34 2.2166597711755246e-34
2.2954131265091837e-06 6.407034957378897e-38 7.749572373513018e-38 1.3340204338141767e-37 2.0863990801690203e-37 4.703356521824826e-37 4.505018370102767e-36 1.7021309393644034e-34 2.350245653698679e-34
2.3489343064737076e-06 6.271813387281526e-38 7.588750286708179e-38 1.3082997071396073e-37 2.0503066887507482e-37 4.651774508918181e-37 4.57533621107325e-36 1.780145556045658e-34 2.4928119509638467e-34
2.403703417223201e-06 6.139468573995301e-38 7.431304737833933e-38 1.283093459566756e-37 2.0149067403954107e-37 4.601347639779977e-37 4.648540451064537e-36 1.8625996027710524e-34 2.644987936612933e-34
2.4597495562335635e-06 6.009938729176468e-38 7.277163923900073e-38 1.258391110107828e-37 1.9801854599615405e-37 4.552059187669075e-37 4.7247243051500964e-36 1.949777309507253e-34 2.8074476185659332e-34
2.5171024994342686e-06 5.88316341275486e-38 7.126257599577385e-38 1.2341823037242132e-37 1.9461293652793606e-37 4.503892939718354e-37 4.803984545279246e-36 2.041982303842806e-34 2.9809129342516623e-34
2.575792717027583e-06 5.759083502558655e-38 6.978517042069299e-38 1.2104569061792896e-37 1.912725260377798e-37 4.456833189964645e-37 4.8864216313355887e-36 2.1395389829766483e-34 3.166157174513763e-34
2.635851389676631e-06 5.637641164669275e-38 6.833875016837911e-38 1.1872049990221278e-37 1.8799602288923038e-37 4.410864732800328e-37 4.9721398504256374e-36 2.24279398430757e-34 3.3640086521999323e-34
2.6973104250709106e-06 5.518779824485325e-38 6.692265744158984e-38 1.1644168746982516e-37 1.847821627647952e-37 4.365972856842445e-37 5.061247465211887e-36 2.3521177617016256e-34 3.5753546332770856e-34
2.760202474878063e-06 5.402444138478002e-38 6.553624866486963e-38 1.1420830317837767e-37 1.816297080412441e-37 4.322143339216052e-37 5.153856872177817e-36 2.4679062750164555e-34 3.8011455494212584e-34
2.8245609520908932e-06 5.288579966619648e-38 6.417889416603539e-38 1.1201941703393194e-37 1.7853744718138392e-37 4.279362440248863e-37 5.2500847707796456e-36 2.590582800996983e-34 4.042399511671093e-34
2.8904200487788716e-06 5.17713434546656e-38 6.28499778653298e-38 1.0987411873801957e-37 1.7550419414180487e-37 4.237616898574969e-37 5.3500523445136654e-36 2.720599874239227e-34 4.300207147302975e-34
2.9578147542535346e-06 5.068055461880643e-38 6.154889697200331e-38 1.0777151724595826e-37 1.7252878779611799e-37 4.1968939266458945e-37 5.453885454998711e-36 2.858441367532687e-34 4.575736782569798e-34
3.026780873657441e-06 4.961292627370856e-38 6.027506168814551e-38 1.057107403361368e-37 1.696100913732146e-37 4.157181206647826e-37 5.5617148502450835e-36 3.0046247215587153e-34 4.8702399963215134e-34
3.097355046986562e-06 4.856796253040695e-38 5.902789491955975e-38 1.0369093418995638e-37 1.6674699191009946e-37 4.118466886824477e-37 5.673676388352359e-36 3.1597033346226607e-34 5.185057571133885e-34
3.1695747685562034e-06 4.754517825124436e-38 5.780683199350384e-38 1.0171126298212233e-37 1.6393839971885838e-37 4.080739578205474e-37 5.789911277946466e-36 3.324269123868529e-34 5.521625870101593e-34
3.2434784069208122e-06 4.654409881096752e-38 5.661132038310778e-38 9.977090848099501e-38 1.6118324786734127e-37 4.04398835174091e-37 5.910566336734398e-36 3.498955270230597e-34 5.881483670079911e-34
3.319105225258239e-06 4.556425986342123e-38 5.544081943829528e-38 9.786906965871203e-38 1.5848049167315348e-37 4.008202735843099e-37 6.035794269617903e-36 3.6844391602506093e-34 6.266279483516361e-34
3.3964954022292982e-06 4.460520711368614e-38 5.429480012303464e-38 9.600496231080877e-38 1.5582910821056156e-37 3.973372714337247e-37 6.165753967868953e-36 3.881445538823535e-34 6.677779404875132e-34
3.4756900533236943e-06 4.366649609551888e-38 5.317274475876043e-38 9.417781868506903e-38 1.5322809582993334e-37 3.939488724823295e-37 6.300610830927405e-36 4.090749887934503e-34 7.117875517823412e-34
3.5567312527036693e-06 4.274769195397116e-38 5.20741467737984e-38 9.238688711934801e-38 1.5067647368934364e-37 3.90654165745176e-37 6.440537112434163e-36 4.313182047531775e-34 7.588594904809363e-34
3.6396620555569646e-06 4.184836923304221e-38 5.099851045863779e-38 9.063143168811989e-38 1.481732812979948e-37 3.8745228541170355e-37 6.585712292164681e-36 4.549630095800835e-34 8.092109300199968e-34
3.7245265209709786e-06 4.0968111668247084e-38 4.994535072690351e-38 8.891073185750402e-38 1.4571757807110416e-37 3.843424108072128e-37 6.736323475573488e-36 4.801044507381177e-34 8.630745436060126e-34
3.811369735340273e-06 4.010651198396643e-38 4.891419288187763e-38 8.722408214854041e-38 1.4330844289592896e-37 3.813237663969469e-37 6.892565822705201e-36 5.0684426093460365e-34 9.206996126061904e-34
3.900237836319859e-06 3.9263171695472085e-38 4.790457238842895e-38 8.557079180848504e-38 1.4094497370860962e-37 3.783956218333039e-37 7.054643008269278e-36 5.3529133562083e-34 9.823532144969226e-34
3.991178037336996e-06 3.843770091549328e-38 4.6916034650215123e-38 8.395018448990625e-38 1.3862628708151916e-37 3.7555729204676143e-37 7.222767714716901e-36 5.655622446714121e-34 1.0483214955923384e-33
4.0842386526745176e-06 3.762971816522051e-38 4.594813479201503e-38 8.236159793736994e-38 1.363515178208215e-37 3.7280813738115976e-37 7.397162160199613e-36 5.977817806787798e-34 1.1189110350216699e-33
