# %ECSV 1.0
# ---
# datatype:
# - {name: mx, unit: MeV, datatype: float64}
# - {name: sigma, unit: cm2, datatype: float64}
# schema: astropy-2.0
mx sigma
5.714146757785253e-05 4.117868238113532e-28
5.735241505461428e-05 4.163607000482856e-28
5.7564141279977334e-05 4.209854028370943e-28
5.777664912882512e-05 4.256614970451372e-28
5.7989941486653866e-05 4.303895539022155e-28
5.820402124961255e-05 4.351701509454266e-28
5.8418891324541324e-05 4.400038721313625e-28
5.863455462901178e-05 4.448913079074854e-28
5.885101409136623e-05 4.498330552724923e-28
5.90682726507571e-05 4.548297178379117e-28
5.928633325718767e-05 4.598819060027477e-28
5.95051988715512e-05 4.6499023690094185e-28
5.9724872465671926e-05 4.701553345241748e-28
5.9945357022345115e-05 4.753778298066505e-28
6.0166655535377133e-05 4.806583607000038e-28
6.0388771009627005e-05 4.859975722547665e-28
6.061170646104621e-05 4.913961166806486e-28
6.083546491672048e-05 4.968546534368984e-28
6.106004941491057e-05 5.023738493128792e-28
6.128546300509312e-05 5.079543783929274e-28
6.151170874800291e-05 5.135969224697637e-28
6.17387897156735e-05 5.193021708255911e-28
6.196670899147966e-05 5.250708203936803e-28
6.219546967017906e-05 5.30903575853952e-28
6.242507485795379e-05 5.368011497190743e-28
6.265552767245344e-05 5.427642624215524e-28
6.288683124283641e-05 5.48793642401736e-28
6.311898870981335e-05 5.548900261968556e-28
6.335200322568933e-05 5.610541585310133e-28
6.358587795440633e-05 5.672867924061766e-28
6.382061607158696e-05 5.7358868901254815e-28
6.405622076457715e-05 5.799606183528816e-28
6.429269523248912e-05 5.864033588199464e-28
6.453004268624563e-05 5.929176974570102e-28
6.476826634862261e-05 5.995044300555896e-28
6.500736945429381e-05 6.0616436125271365e-28
6.524735524987435e-05 6.1289830462924165e-28
6.548822699396434e-05 6.197070828092625e-28
6.572998795719413e-05 6.265915275606464e-28
6.597264142226762e-05 6.335524798966521e-28
6.621619068400779e-05 6.405907901787217e-28
6.646063904940097e-05 6.477073182203814e-28
6.670598983764148e-05 6.549029333922957e-28
6.695224638017746e-05 6.6217851472852655e-28
6.719941202075515e-05 6.695349510339201e-28
6.744749011546523e-05 6.769731407259202e-28
6.769648403278796e-05 6.844939926358983e-28
6.794639715363846e-05 6.920984256219958e-28
6.819723287141368e-05 6.997873686692673e-28
6.844899459203729e-05 7.075617610887487e-28
6.870168573400694e-05 7.154225526322684e-28
6.895530972844024e-05 7.233707036084932e-28
6.920987001912092e-05 7.314071850002548e-28
6.946537006254651e-05 7.395329785832321e-28
6.97218133279747e-05 7.477490770459019e-28
6.997920329747018e-05 7.5605648411083195e-28
7.023754346595281e-05 7.6445621465736e-28
7.049683734124399e-05 7.729492948455755e-28
7.075708844411527e-05 7.8153676224174195e-28
7.101830030833571e-05 7.902196659450685e-28
7.128047648071946e-05 7.989990667158954e-28
7.154362052117493e-05 8.078760371053476e-28
7.180773600275196e-05 8.168516615863568e-28
7.207282651169132e-05 8.259270363362124e-28
7.233889564747301e-05 8.351032702331438e-28
7.260594702286472e-05 8.443814844688657e-28
7.287398426397184e-05 8.537628125418723e-28
7.314301101028557e-05 8.632484005498809e-28
7.341303091473333e-05 8.728394073299182e-28
7.3684047643728e-05 8.825370045999042e-28
7.395606487721715e-05 8.923423771018186e-28
7.422908630873412e-05 9.022567227465093e-28
7.450311564544698e-05 9.122812527600258e-28
7.477815660820985e-05 9.224171918316625e-28
7.505421293161306e-05 9.326657782636014e-28
7.533128836403335e-05 9.430282641222007e-28
7.560938666768583e-05 9.535059153910397e-28
7.588851161867386e-05 9.641000121255676e-28
7.616866700704139e-05 9.748118486095597e-28
7.644985663682399e-05 9.856427335132638e-28
7.673208432609997e-05 9.965939900532872e-28
7.701535390704338e-05 1.0076669561543392e-27
7.729966922597477e-05 1.018862984512883e-27
7.758503414341448e-05 1.0301834424474628e-27
7.787145253413464e-05 1.0416297135625627e-27
7.815892828721129e-05 1.0532031962659551e-27
7.84474653060783e-05 1.0649053045092421e-27
7.873706750857906e-05 1.076737467960574e-27
7.902773882702089e-05 1.0887011321794014e-27
7.931948320822782e-05 1.1007977587930866e-27
7.96123046135938e-05 1.1130288256754942e-27
7.990620701913762e-05 1.1253958271276267e-27
8.020119441555554e-05 1.1379002740601616e-27
8.049727080827664e-05 1.1505436941781308e-27
8.079444021751674e-05 1.1633276321675765e-27
8.109270667833249e-05 1.1762536498842846e-27
8.139207424067725e-05 1.189323326544682e-27
8.16925469694549e-05 1.2025382589187607e-27
8.1994128944576e-05 1.2159000615252403e-27
8.229682426101289e-05 1.2294103668288363e-27
8.260063702885462e-05 1.2430708254397158e-27
8.290557137336406e-05 1.2568831063152533e-27
8.32116314350325e-05 1.2708488968272829e-27
8.351882136963707e-05 1.2849699027191872e-27
8.382714534829664e-05 1.2992478498292378e-27
8.413660755752799e-05 1.3136844825630222e-27
8.444721219930382e-05 1.328281564715851e-27
8.475896349110845e-05 1.3430408796882159e-27
8.507186566599626e-05 1.3579642307037695e-27
8.538592297264866e-05 1.3730534410296481e-27
8.570113967543135e-05 1.3883103541992412e-27
8.601752005445325e-05 1.4037368342375163e-27
8.633506840562342e-05 1.4193347658887315e-27
8.665378904071047e-05 1.4351060548467984e-27
8.697368628740068e-05 1.4510526279881284e-27
8.729476448935619e-05 1.4671764336070556e-27
8.761702800627518e-05 1.4834794416539744e-27
8.794048121394974e-05 1.4999636439759913e-27
8.826512850432643e-05 1.5166310545603772e-27
8.859097428556545e-05 1.5334837097806442e-27
8.891802298209997e-05 1.5505236686453574e-27
8.924627903469736e-05 1.5677530130497946e-27
8.957574690051818e-05 1.5851738472874525e-27
