# %ECSV 1.0
# ---
# datatype:
# - {name: mx, unit: MeV, datatype: float64}
# - {name: sigma, unit: cm2, datatype: float64}
# schema: astropy-2.0
mx sigma
0.21175117350374192 3.892538653259377e-24
0.2166884863272632 3.983336011206263e-24
0.22174092039197504 4.0762128479708806e-24
0.22691115993131514 4.171278471595387e-24
0.23220195176586036 4.2684964400261684e-24
0.2376161067626448 4.368058605642562e-24
0.24315650132850383 4.469906095803775e-24
0.24882607893823822 4.574118629777295e-24
0.25462785169840935 4.68076238656555e-24
0.2605649019475973 4.789983243182876e-24
0.26664038389397104 4.90158510063716e-24
0.27285752529104135 5.015858186316303e-24
0.2792196291524867 5.1329108446852995e-24
0.2857300755069626 5.252456141792134e-24
0.2923923231938275 5.3751529594385495e-24
0.2992099117007387 5.500244054385239e-24
0.3061864630440946 5.628690244318268e-24
0.31332568369332287 5.759747568323544e-24
0.32063136654003577 5.894127841667359e-24
0.3281073929131 6.031558493418928e-24
0.3357577346406907 6.1721265570190684e-24
0.343586456160426 6.316096692486469e-24
0.3515977166787018 6.4633987737975664e-24
0.359795772380376 6.6140708326510696e-24
0.368184978689974 6.768286383160587e-24
0.3767697925856183 6.926088315214294e-24
0.38555477496691104 7.087565765222423e-24
0.394544593078027 7.252838474040909e-24
0.4037440229873054 7.422027728936585e-24
0.4131579521246571 7.595048832044244e-24
0.42279138187813525 7.772056856075808e-24
0.43264943025104924 7.953280323778007e-24
0.4427373345810337 8.138787495159486e-24
0.4530604543225162 8.328612800973272e-24
0.4636242738940635 8.522805018428166e-24
0.47443440559211736 8.721468169403357e-24
0.48549659257266914 8.924815111663587e-24
0.4968167119024568 9.13292466984453e-24
0.5084007776813051 9.345828599656109e-24
0.5202549442372687 9.563731529526775e-24
0.5323855093962742 9.786721790056301e-24
0.5447989178279997 1.0014911298148738e-23
0.557501764469769 1.0248426116137437e-23
0.5705007980302781 1.0487394133787329e-23
0.5838029245750183 1.0731956416366113e-23
0.5974152111952977 1.0982195406524264e-23
0.6113448897628128 1.1238260364791336e-23
0.6255993607717623 1.1500301838166609e-23
0.6401861972705483 1.1768426960684098e-23
0.6551131488851486 1.2042814091055332e-23
0.6703881459363026 1.2323650565561062e-23
0.686019303652694 1.2611044000751364e-23
0.7020149264823721 1.2905011644997806e-23
0.7183835125046995 1.320596423389714e-23
0.7351337579451718 1.3513851319497248e-23
0.7522745617955077 1.3828941679041657e-23
0.7698150305414633 1.4151429945044322e-23
0.7877644830008832 1.4481326149043112e-23
0.8061324552745581 1.4819020345107073e-23
0.8249287058125218 1.516451909728652e-23
0.8441632205984669 1.5518115745282732e-23
0.8638462184550629 1.5879955624464046e-23
0.8839881564729563 1.6250226122413586e-23
0.9045997355663667 1.6629153028680694e-23
0.9256919061582187 1.7016827431587316e-23
0.9472758739978306 1.7413614032466834e-23
0.9693631061142522 1.7819649075918776e-23
0.9919653369084147 1.8235136233510645e-23
1.0150945743873274 1.8660328195991114e-23
1.0387631065436362 1.9095362120473085e-23
1.0629835078839296 1.954058181567692e-23
1.0877686461092637 1.9996199137807782e-23
1.1131316889514546 2.046244971640837e-23
1.1390861111687691 2.0939570084406976e-23
1.16564570170473 2.142782344082746e-23
1.1928245710138414 2.1927560274327134e-23
1.2206371585581264 2.2438793378808407e-23
1.2490982404784545 2.296195395676507e-23
1.2782229374447416 2.349744635185071e-23
1.3080267226891875 2.4045198153003706e-23
1.3385254302268237 2.4605837857926624e-23
1.369735263267732 2.517963886354413e-23
1.4016728028254128 2.57667942368197e-23
1.4343550165258654 2.636749948514125e-23
1.4677992676220706 2.69823329543443e-23
1.5020233242186567 2.7611487510108523e-23
1.5370453687116559 2.8255229042868565e-23
1.5728840074483612 2.89141466423083e-23
1.6095582806124205 2.958820044042049e-23
1.6470876723394143 3.0278244662597297e-23
1.6854921210682972 3.0984164396794923e-23
1.7247920301341966 3.1706594288104244e-23
1.7650082786082029 3.2445866507138955e-23
1.8061622323899016 3.3202354121788677e-23
1.848275755558551 3.397658267958253e-23
1.8913712219889245 3.4768835132707154e-23
1.935471527238 3.5579523536337173e-23
