# %ECSV 1.0
# ---
# datatype:
# - {name: mx, unit: MeV, datatype: float64}
# - {name: sigma_10, unit: cm2, datatype: float64}
# - {name: sigma_9, unit: cm2, datatype: float64}
# - {name: sigma_7, unit: cm2, datatype: float64}
# - {name: sigma_6, unit: cm2, datatype: float64}
# - {name: sigma_5, unit: cm2, datatype: float64}
# - {name: sigma_4, unit: cm2, datatype: float64}
# - {name: sigma_3, unit: cm2, datatype: float64}
# - {name: sigma_2, unit: cm2, datatype: float64}
# schema: astropy-2.0
mx sigma_10 sigma_9 sigma_7 sigma_6 sigma_5 sigma_4 sigma_3 sigma_2
3.079558712914223e-05 1.9022280750326916e-50 1.9830279048960745e-49 1.6795303427003294e-45 1.7614291214370437e-43 4.589084740737433e-41 2.014309720874866e-37 2.8147425723809806e-34 7.019328014166363e-34
3.13686982456688e-05 1.8863547903211789e-50 2.007491322065987e-49 1.7108441767852582e-45 1.7967356216517466e-43 4.764584229225116e-41 2.12765046116523e-37 2.9748124180203405e-34 7.418549325156182e-34
3.1952475057592136e-05 1.8707712549087887e-50 2.0326342694481292e-49 1.7427437957637207e-45 1.8328195316078247e-43 4.9480434961e-41 2.2474140954579945e-37 3.143985993750619e-34 7.84047655379065e-34
3.254711605531848e-05 1.855474459740434e-50 2.0584691268983442e-49 1.775240255335775e-45 1.8697009702823862e-43 5.139864953676388e-41 2.3739655054603185e-37 3.322781075660249e-34 8.286401117797927e-34
3.315282342319423e-05 1.8404614699112524e-50 2.085008409624129e-49 1.8083448247790736e-45 1.9074006936288117e-43 5.340472744189394e-41 2.5076903178574477e-37 3.5117448887177394e-34 8.757687885480542e-34
3.3769803108250876e-05 1.8257294242358029e-50 2.1122647647737703e-49 1.8420689913148385e-45 1.9459401186052443e-43 5.550313958713195e-41 2.648996084051141e-37 3.711455781702792e-34 9.255779353287e-34
3.4398264890229283e-05 1.811275534845811e-50 2.140250968209633e-49 1.8764244645743712e-45 1.9853413482221555e-43 5.769859925649616e-41 2.798313526994264e-37 3.922524997400704e-34 9.782200060986876e-34
3.5038422452906755e-05 1.7970970868166948e-50 2.1689799215130705e-49 1.9114231811688712e-45 2.02562719765569e-43 5.999607572762693e-41 2.956097858937573e-37 4.145598543478115e-34 1.0338561257962874e-33
3.56904934567523e-05 1.7831914378230286e-50 2.1984646492699434e-49 1.9470773093655345e-45 2.0668212214758676e-43 6.240080866960673e-41 3.122830174122069e-37 4.381359169766853e-34 1.0926565834903458e-33
3.6354699612933176e-05 1.769556017823229e-50 2.2287182966865796e-49 1.9833992538728225e-45 2.108947742041029e-43 6.491832336263768e-41 3.2990189206791323e-37 4.630528458007382e-34 1.1548013535989562e-33
3.7031266758699235e-05 1.7561883287736578e-50 2.259754127586732e-49 2.0204016607381088e-45 2.152031879112556e-43 6.755444678648313e-41 3.4852014562436645e-37 4.893869030448557e-34 1.2204806467529868e-33
3.7720424934170016e-05 1.743085944372429e-50 2.291585522840095e-49 2.0580974223608607e-45 2.1960995807465064e-43 7.031532462722661e-41 3.6819456920413355e-37 5.172186884063533e-34 1.2898954919904935e-33
3.8422408460550606e-05 1.730246509833183e-50 2.324225979272486e-49 2.0964996826246684e-45 2.2411776555215987e-43 7.32074392547052e-41 3.8898518304818195e-37 5.4663338575263184e-34 1.3632583520639735e-33
3.913745601980384e-05 1.7176677416891134e-50 2.3576891091068886e-49 2.135621842151644e-45 2.2872938061660657e-43 7.62376287259409e-41 4.109554201576532e-37 5.7772102385002515e-34 1.4407937737438945e-33
3.986581073580439e-05 1.705347427627573e-50 2.3919886399828252e-49 2.1754775636826297e-45 2.334476664648808e-43 7.941310687300969e-41 4.341723203801095e-37 6.105767519218141e-34 1.5227390751087732e-33
4.0607720257003697e-05 1.6932834263555561e-50 2.427138415599497e-49 2.216080777587022e-45 2.382755828803776e-43 8.274148453710437e-41 4.587067355343238e-37 6.453011308788896e-34 1.6093450719256044e-33
4.1363436840632776e-05 1.6814736674964375e-50 2.4631523970252012e-49 2.25744568750595e-45 2.4321619005598198e-43 8.623079201402513e-41 4.846335462014018e-37 6.820004411144106e-34 1.700876845343823e-33
4.213321743847289e-05 1.6699161515182697e-50 2.5000446647122366e-49 2.2995867761328404e-45 2.4827265258520097e-43 8.988950278003115e-41 5.120318908458096e-37 7.207870078046174e-34 1.797614553252692e-33
4.291732378422158e-05 1.658608949694068e-50 2.537829421252363e-49 2.342518811135397e-45 2.5344824362941382e-43 9.372655857086654e-41 5.4098540796751875e-37 7.617795447113963e-34 1.8998542877853357e-33
4.371602248248502e-05 1.6475502040944354e-50 2.5765209949033836e-49 2.3862568512233124e-45 2.5874634926963e-43 9.775139589090236e-41 5.7158249202646205e-37 8.051035175389675e-34 2.0079089815941886e-33
4.45295850994266e-05 1.636738127612953e-50 2.616133843912194e-49 2.4308162523660618e-45 2.6417047305156244e-43 1.0197397403367476e-40 6.039165639225901e-37 8.508915279568274e-34 2.122109365671754e-33
4.535828825510191e-05 1.6261710040247488e-50 2.656682561653996e-49 2.4762126741653784e-45 2.697242407332738e-43 1.0640480469969595e-40 6.380863568593729e-37 8.992837194643408e-34 2.242804981648263e-33
4.620241371751313e-05 1.615847188078687e-50 2.6981818826012906e-49 2.5224620863871668e-45 2.7541140524513965e-43 1.1105498330227243e-40 6.741962184657344e-37 9.504282063393189e-34 2.3703652516648794e-33
4.706224849841282e-05 1.6057651056236313e-50 2.740646689129642e-49 2.5695807756577e-45 2.8123585187235172e-43 1.1593622205718234e-40 7.12356430101063e-37 1.0044815269834049e-33 2.505180609096863e-33
4.793808495089107e-05 1.595923253769256e-50 2.7840920191604803e-49 2.6175853523292385e-45 2.8720160367072805e-43 1.210608849574939e-40 7.526835443206328e-37 1.0616091230519427e-33 2.647663693587747e-33
4.883022086877885e-05 1.5863202010818859e-50 2.8285330746342005e-49 2.6664927575203583e-45 2.9331282712715346e-43 1.2644202474053155e-40 7.95300741534333e-37 1.1219858458348123e-33 2.798250614052269e-33
4.973895958790068e-05 1.5769545878158583e-50 2.8739852307994424e-49 2.7163202703363904e-45 2.9957383807654315e-43 1.3209342196003864e-40 8.403382069502654e-37 1.1857964914381259e-33 2.957402283513719e-33
5.0664610089212685e-05 1.567825126180936e-50 2.9204640462975754e-49 2.7670855152757938e-45 3.0598910788787154e-43 1.380296262830036e-40 8.879335289570462e-37 1.253236366404969e-33 3.125605829861627e-33
5.1607487103859075e-05 1.5589306006462906e-50 2.9679852740139264e-49 2.8188064698282167e-45 3.1256326993242504e-43 1.4426600013734597e-40 9.382321201640128e-37 1.3245118855062895e-33 3.303376086847496e-33
5.2567911220184194e-05 1.550269868281592e-50 3.0165648726607035e-49 2.8715014722704275e-45 3.1930112634815734e-43 1.5081876484383092e-40 9.913876623881127e-37 1.3998412035317546e-33 3.491257169882449e-33
5.354620899273613e-05 1.5418418591357634e-50 3.066219019049758e-49 2.9251892296664827e-45 3.2620765511473744e-43 1.5770504937311532e-40 1.0475625769494301e-36 1.4794548830143177e-33 3.689824141459873e-33
5.454271305329836e-05 1.5336455766539767e-50 3.1169641210072845e-49 2.979888826078669e-45 3.3328801745464982e-43 1.6494294187681237e-40 1.1069285217147649e-36 1.5635965999322198e-33 3.899684771300528e-33
5.555776222398878e-05 1.5256800981334368e-50 3.1688168308768664e-49 3.035619730996152e-45 3.4054756557652663e-43 1.7255154414990786e-40 1.1696669164106547e-36 1.6525238895485586e-33 4.1214813966077855e-33
5.6591701632462424e-05 1.5179445752185713e-50 3.2217940595522506e-49 3.092401807988319e-45 3.4799185077772788e-43 1.8055102919075798e-40 1.2359694978135879e-36 1.746508934671105e-33 4.355892888126503e-33
5.764488282925873e-05 1.5104382344361962e-50 3.2759129909769896e-49 3.150255323590296e-45 3.556266319241089e-43 1.8896270203434347e-40 1.306038906516753e-36 1.845839398745209e-33 4.6036367280234844e-33
5.8717663907332614e-05 1.5031603777712682e-50 3.331191097044654e-49 3.209200956428254e-45 3.6345788432585804e-43 1.978090640444073e-40 1.3800893070692647e-36 1.9508193063296567e-33 4.865471205949445e-33
5.981040962380944e-05 1.49611038328384e-50 3.3876461528306186e-49 3.269259806592433e-45 3.7149180902929005e-43 2.071138808606332e-40 1.4583470433858769e-36 2.0617699736503906e-33 5.1421977400039455e-33
6.0923491524007116e-05 1.4892877057678102e-50 3.4452962520849555e-49 3.330453405266279e-45 3.79734842545567e-43 2.1690225420816963e-40 1.5410513314333708e-36 2.1790309920804795e-33 5.434663329707792e-33
