# %ECSV 1.0
# ---
# datatype:
# - {name: mx, unit: MeV, datatype: float64}
# - {name: sigma_10, unit: cm2, datatype: float64}
# - {name: sigma_9, unit: cm2, datatype: float64}
# - {name: sigma_7, unit: cm2, datatype: float64}
# - {name: sigma_6, unit: cm2, datatype: float64}
# - {name: sigma_5, unit: cm2, datatype: float64}
# - {name: sigma_4, unit: cm2, datatype: float64}
# - {name: sigma_3, unit: cm2, datatype: float64}
# - {name: sigma_2, unit: cm2, datatype: float64}
# schema: astropy-2.0
mx sigma_10 sigma_9 sigma_7 sigma_6 sigma_5 sigma_4 sigma_3 sigma_2
8.718473271138315e-07 7.755544924568934e-40 7.758224949319474e-40 9.838424654326753e-40 1.329938676460463e-39 2.0507339452592487e-39 4.286523089543748e-39 5.4082142598892696e-39 1.2104506186833146e-39
8.921758236084957e-07 7.563303707108337e-40 7.566034669753168e-40 9.614266568615783e-40 1.299635659832973e-39 2.0040074551752123e-39 4.1888538148456746e-39 5.284988455697491e-39 1.1828710880945801e-39
9.12978311084014e-07 7.375858712349916e-40 7.378641589463017e-40 9.395214767281491e-40 1.2700231080294987e-39 1.958345644660473e-39 4.09340997436769e-39 5.164570431806435e-39 1.1559199876989993e-39
9.342658413882192e-07 7.193089401078304e-40 7.195925187277318e-40 9.181153008697731e-40 1.2410852885137498e-39 1.9137242545431597e-39 4.0001408616085536e-39 5.046896217502652e-39 1.1295829990464998e-39
9.560497240602198e-07 7.014878277368328e-40 7.0177679855762625e-40 8.971967693473616e-40 1.2128068276327516e-39 1.870119579387507e-39 3.908996924814884e-39 4.9319032939392887e-39 1.1038461298597878e-39
9.78341532338879e-07 6.841110830271264e-40 6.844055491992205e-40 8.767547801436967e-40 1.1851727013602967e-39 1.827508452300141e-39 3.819929741568884e-39 4.8195305689504677e-39 1.0786957070229072e-39
1.0011531093113902e-06 6.671675447242432e-40 6.67467611282795e-40 8.567784834004087e-40 1.1581682284079413e-39 1.7858682352238562e-39 3.732891992562144e-39 4.709718341381193e-39 1.0541183684835045e-39
1.0244965742052174e-06 6.506463343340525e-40 6.509521082543139e-40 8.372572759620599e-40 1.1317790620121841e-39 1.7451768059287036e-39 3.647837437019447e-39 4.6024082707670536e-39 1.0301010570283397e-39
1.048384328826741e-06 6.345368488650596e-40 6.348484389747459e-40 8.181807955192896e-40 1.1059911821473698e-39 1.7054125458810378e-39 3.5647208871833e-39 4.49754334620018e-39 1.0066310128099426e-39
1.0728290641500308e-06 6.18828753611362e-40 6.191462707880462e-40 7.99538915342075e-40 1.080790888386656e-39 1.6665543294647883e-39 3.4834981858651776e-39 4.3950678554085376e-39 9.836957667897093e-40
1.0978437670592484e-06 6.035119754118301e-40 6.03835532494672e-40 7.813217388395863e-40 1.0561647923939692e-39 1.628581512148734e-39 3.404126180918434e-39 4.294927355468796e-39 9.612831340378236e-40
1.1234417272482566e-06 5.885766963097761e-40 5.889064081540381e-40 7.635195943613052e-40 1.0320998108824309e-39 1.5914739199587148e-39 3.3265627041267346e-39 4.19706864436961e-39 9.393812071616943e-40
1.149636544281106e-06 5.740133462279141e-40 5.743493297295307e-40 7.461230303094612e-40 1.008583158713112e-39 1.555211838553603e-39 3.2507665479383206e-39 4.101439732122236e-39 9.179783505432533e-40
