# %ECSV 1.0
# ---
# datatype:
# - {name: mx, unit: MeV, datatype: float64}
# - {name: sigma_6, unit: cm2, datatype: float64}
# schema: astropy-2.0
mx sigma_6
0.058245887260312136 8.617456501273848e-29
0.05960398205303182 8.421444190045634e-29
0.06099374296936585 8.229875211965765e-29
0.06241590835496589 8.042649865532074e-29
0.06387123377117784 7.85967061722418e-29
0.06536049239645289 7.680842059085097e-29
0.06688447543711816 7.50607086663058e-29
0.06844399254772507 7.335265757785808e-29
0.0700398722611988 7.16833745168511e-29
0.0716729624290174 7.005198628518374e-29
0.07334413067165428 6.84576388975415e-29
0.07505426483952363 6.689949718979656e-29
0.07680427348467332 6.537674443174116e-29
0.07859508634347626 6.388858195026244e-29
0.08042765483057629 6.243422874980048e-29
0.08230295254435131 6.10129211518182e-29
0.08422197578416211 5.96239124242651e-29
0.08618574407966152 5.826647243380358e-29
0.08819530073244539 5.693988728955602e-29
0.09025171337033296 5.564345900306987e-29
0.09235607451457113 5.437650514928593e-29
0.09450950216026408 5.31383585343742e-29
0.09671314037033632 5.192836687168728e-29
0.09896815988334524 5.074589245983434e-29
0.10127575873546546 4.959031187130432e-29
0.10363716289697593 4.846101564247273e-29
0.10605362692358762 4.735740797319444e-29
0.10852643462295801 4.627890642975274e-29
0.11105689973674641 4.5224941654267863e-29
0.11364636663857243 4.419495708075167e-29
0.11629621104824843 4.318840865495912e-29
0.1190078407626656 4.2204764561172224e-29
0.12178269640372161 4.12435049539483e-29
0.12462225218368743 4.030412169524014e-29
0.1275280166884199 3.938611809698851e-29
0.13050153367883624 3.848900866885391e-29
0.1335443829110759 3.761231887089265e-29
0.13665818097578622 3.6755584872111266e-29
0.13984458215697693 3.5918353312851496e-29
0.14310527931090045 3.5100181073174004e-29
0.14644200476542463 3.430063504536929e-29
0.14985653124037576 3.351929191177108e-29
0.15335067278934078 3.275573792659704e-29
0.1569262857634292 3.2009568703407325e-29
0.1605852697975066 3.1280389005582095e-29
0.16432956881942368 3.056781254323131e-29
0.16816117208277714 2.98714617722355e-29
0.172082115223751 2.9190967699642203e-29
0.1760944813425998 2.852596969168185e-29
0.1802004021103484 2.787611528685286e-29
0.18440205890129596 2.724106001273258e-29
0.18870168395192646 2.662046720658364e-29
0.1931015615468407 2.601400784036167e-29
0.1976040292323402 2.5421360348838923e-29
0.20221147905830805 2.4842210462238926e-29
0.20692635884904578 2.4276251041801532e-29
0.21175117350374192 2.3723181919566142e-29
0.2166884863272632 2.3182709741230744e-29
0.22174092039197504 2.2654547812682926e-29
0.22691115993131514 2.2138415949918716e-29
0.23220195176586036 2.1634040332130967e-29
0.2376161067626448 2.114115335817616e-29
0.24315650132850383 2.065949350616468e-29
0.24882607893823822 2.0188805196155677e-29
0.25462785169840935 1.9728838655920536e-29
0.2605649019475973 1.927934978967464e-29
0.26664038389397104 1.8840100049694803e-29
0.27285752529104135 1.8410856310913953e-29
0.2792196291524867 1.7991390748124154e-29
0.2857300755069626 1.7581480716106737e-29
0.2923923231938275 1.718090863229086e-29
0.2992099117007387 1.6789461862161174e-29
0.3061864630440946 1.6406932607089993e-29
0.31332568369332287 1.6033117794861231e-29
0.32063136654003577 1.5667818972410903e-29
0.3281073929131 1.531084220126326e-29
0.3357577346406907 1.4961997955011048e-29
0.343586456160426 1.462110101935215e-29
0.3515977166787018 1.4287970394206268e-29
0.359795772380376 1.396242919811007e-29
0.368184978689974 1.3644304574762077e-29
0.3767697925856183 1.3333427601616627e-29
0.38555477496691104 1.3029633200629956e-29
0.394544593078027 1.2732760050904556e-29
0.4037440229873054 1.24426505034227e-29
0.4131579521246571 1.2159150497591483e-29
0.42279138187813525 1.188210947976742e-29
