# %ECSV 1.0
# ---
# datatype:
# - {name: mx, unit: MeV, datatype: float64}
# - {name: sigma_6, unit: cm2, datatype: float64}
# schema: astropy-2.0
mx sigma_6
0.013323693225669961 4.326152159957244e-33
0.013634356162414448 4.328303380311231e-33
0.013952262695857842 4.3303595370025367e-33
0.014277581721889965 4.3323247511228016e-33
0.014610486074474885 4.334202972148887e-33
0.014951152617473332 4.335997984462934e-33
0.015299762338606094 4.3377134136819205e-33
0.015656500445608335 4.339352732796711e-33
0.016021556464625875 4.3409192681211763e-33
0.016395124340905766 4.342416205052726e-33
0.016777402541834602 4.3438465936460306e-33
0.017168594162379338 4.3452133540021825e-33
0.01756890703298664 4.34651928147601e-33
0.017978553829998065 4.347767051704549e-33
0.01839775218863974 4.348959225459982e-33
0.01882672481864659 4.3500982533306036e-33
0.01926569962258253 4.351186480233609e-33
0.019714909816919448 4.352226149763576e-33
0.020174594055939365 4.3532194083807516e-33
0.02064499655852557 4.3541683094432784e-33
0.021126367237910063 4.355074817087558e-33
0.021618961834446313 4.3559408099611095e-33
0.02212304205147776 4.356768084812106e-33
0.022638875694374342 4.3575583599400116e-33
0.0231667368128109 4.3583132785115385e-33
0.02370690584636297 4.359034411746217e-33
0.024259669773497434 4.359723261975798e-33
0.024825322264037063 4.360381265581703e-33
0.025404163835180054 4.3610097958146e-33
0.025996502011157406 4.361610165500169e-33
0.026602651486612925 4.362183629635066e-33
0.027222934293792744 4.362731387876969e-33
0.027857679973633073 4.3632545869324615e-33
0.02850722575083718 4.363754322846597e-33
0.02917191671303455 4.364231643197634e-33
0.029852105994117403 4.364687549200671e-33
0.030548154961852016 4.3651229977233526e-33
0.031260433409864494 4.365538903217265e-33
0.031989319754103004 4.365936139568094e-33
0.0327352012338808 4.366315541867818e-33
0.03349847411760691 4.366677908111766e-33
0.034279543913313774 4.367024000823811e-33
0.03507882558409363 4.367354548612306e-33
0.03589674376855814 4.367670247659632e-33
0.03673373300643846 4.367971763148002e-33
0.037590237969445384 4.368259730624049e-33
0.038466713697512506 4.368534757305005e-33
0.03936362584054766 4.368797423328085e-33
0.04028145090582124 4.369048282946412e-33
0.04122067651112274 4.369287865672946e-33
0.04218180164382002 4.3695166773748856e-33
0.043165336925959 4.369735201320502e-33
0.044171804885544536 4.369943899180477e-33
0.04520174023414663 4.370143211985573e-33
0.046255690150979495 4.3703335610424964e-33
0.047334214573604344 4.370515348809762e-33
0.048437886495410414 4.3706889597351975e-33
0.04956729227003216 4.370854761056727e-33
0.05072303192286451 4.3710131035679134e-33
0.051905719469841495 4.371164322350474e-33
0.05311598324364777 4.371308737473318e-33
0.05435446622753626 4.3714466546620526e-33
0.05562182639692926 4.371578365938341e-33
0.056918737068984544 4.371704150231196e-33
0.058245887260312136 4.37182427396121e-33
0.05960398205303182 4.3719389915990444e-33
0.06099374296936585 4.3720485461991264e-33
0.06241590835496589 4.372153169909748e-33
0.06387123377117784 4.372253084460541e-33
0.06536049239645289 4.372348501628351e-33
0.06688447543711816 4.372439623682401e-33
0.06844399254772507 4.372526643809711e-33
0.0700398722611988 4.372609746521597e-33
0.0716729624290174 4.372689108042067e-33
0.07334413067165428 4.372764896679003e-33
0.07505426483952363 4.372837273178714e-33
0.07680427348467332 4.372906391064805e-33
0.07859508634347626 4.3729723969618466e-33
0.08042765483057629 4.373035430904676e-33
0.08230295254435131 4.373095626633857e-33
0.08422197578416211 4.373153111877977e-33
0.08618574407966152 4.3732080086233394e-33
0.08819530073244539 4.373260433371572e-33
0.09025171337033296 4.373310497385786e-33
0.09235607451457113 4.3733583069256726e-33
0.09450950216026408 4.373403963472127e-33
0.09671314037033632 4.373447563941769e-33
0.09896815988334524 4.373489200891948e-33
0.10127575873546546 4.373528962716492e-33
0.10363716289697593 4.373566933832728e-33
0.10605362692358762 4.3736031948603783e-33
0.10852643462295801 4.373637822791196e-33
0.11105689973674641 4.373670891153444e-33
0.11364636663857243 4.3737024701665874e-33
0.11629621104824843 4.3737326268902374e-33
0.1190078407626656 4.373761425366199e-33
0.12178269640372161 4.373788926754134e-33
0.12462225218368743 4.373815189461121e-33
0.1275280166884199 4.3738402692654476e-33
0.13050153367883624 4.373864219434798e-33
0.1335443829110759 4.373887090839166e-33
0.13665818097578622 4.3739089320586904e-33
0.13984458215697693 4.3739297894866394e-33
0.14310527931090045 4.3739497074278e-33
0.14644200476542463 4.3739687281923954e-33
