# %ECSV 1.0
# ---
# datatype:
# - {name: mx, unit: MeV, datatype: float64}
# - {name: sigma_10, unit: cm2, datatype: float64}
# - {name: sigma_9, unit: cm2, datatype: float64}
# - {name: sigma_7, unit: cm2, datatype: float64}
# - {name: sigma_6, unit: cm2, datatype: float64}
# - {name: sigma_5, unit: cm2, datatype: float64}
# - {name: sigma_4, unit: cm2, datatype: float64}
# - {name: sigma_3, unit: cm2, datatype: float64}
# - {name: sigma_2, unit: cm2, datatype: float64}
# schema: astropy-2.0
mx sigma_10 sigma_9 sigma_7 sigma_6 sigma_5 sigma_4 sigma_3 sigma_2
4.793808495089107e-05 3.9751845955330304e-39 5.125798693094262e-39 1.216430297333921e-38 3.558923561548887e-38 9.030637438892436e-37 5.950305573978678e-34 6.665155577146899e-31 1.657479432072937e-30
4.883022086877885e-05 3.909585030196663e-39 5.043840413278309e-39 1.200784858503732e-38 3.542492876955694e-38 9.222640552700652e-37 6.243540075258005e-34 7.043317515119374e-31 1.7517077177323557e-30
4.973895958790068e-05 3.845080481755616e-39 4.9632193931575714e-39 1.1853757894488729e-38 3.5266062099318656e-38 9.420400093118774e-37 6.552419279667468e-34 7.442970480397653e-31 1.851294538343318e-30
5.0664610089212685e-05 3.7816525124254986e-39 4.883913516835182e-39 1.1701995036498555e-38 3.511262753121921e-38 9.624101211111527e-37 6.877811926577024e-34 7.8653364754966025e-31 1.9565446510774596e-30
5.1607487103859075e-05 3.7192829970521384e-39 4.805901037972101e-39 1.1552524724002864e-38 3.496461897465402e-38 9.833936567276323e-37 7.2206358526594405e-34 8.31170699952253e-31 2.0677801461928086e-30
5.2567911220184194e-05 3.657954117779421e-39 4.7291605735603985e-39 1.1405312238899472e-38 3.482203234748737e-38 1.0050106697994722e-36 7.581860780776863e-34 8.783447000748178e-31 2.1853414328648195e-30
5.354620899273613e-05 3.597648358808571e-39 4.653671097802209e-39 1.1260323423033571e-38 3.46848656029942e-38 1.0272820399147826e-36 7.962511267270528e-34 9.281999053992207e-31 2.309588281087412e-30
5.454271305329836e-05 3.53834850124731e-39 4.579411936092605e-39 1.111752466933565e-38 3.4553118758262054e-38 1.0502295128158676e-36 8.363669816652258e-34 9.808887775588858e-31 2.4409009228329944e-30
5.555776222398878e-05 3.48003761804724e-39 4.506362759104459e-39 1.097688291310909e-38 3.442679392408876e-38 1.0738757425175226e-36 8.786480173209203e-34 1.036572448946163e-30 2.579681215842057e-30
5.6591701632462424e-05 3.422699069028071e-39 4.4345035769737384e-39 1.0838365623465405e-38 3.430589533641489e-38 1.0982443354262206e-36 9.232150799573764e-34 1.0954212158581752e-30 2.7263538736041947e-30
5.764488282925873e-05 3.366316495987091e-39 4.3638147335833894e-39 1.0701940794904536e-38 3.419042938932914e-38 1.1233598965530797e-36 9.70195855288385e-34 1.1576150596906185e-30 2.8813677652954596e-30
5.8717663907332614e-05 3.31087381789246e-39 4.2942769009441695e-39 1.0567576939037939e-38 3.4080404669687256e-38 1.1492480779200124e-36 1.0197252569763177e-33 1.223344197774739e-30 3.045197289650827e-30
5.981040962380944e-05 3.256355226158881e-39 4.225871073670804e-39 1.0435243076452379e-38 3.3975831993385263e-38 1.1759356292654648e-36 1.0719458371990007e-33 1.292809665543432e-30 3.2183438269767714e-30
6.0923491524007116e-05 3.202745180004192e-39 4.158578563551736e-39 1.0304908728711962e-38 3.387672444332947e-38 1.2034504511637746e-36 1.1270082205400094e-33 1.3662239318084397e-30 3.401337273748562e-30
6.2057288067765e-05 3.1500284018855256e-39 4.0923809942110134e-39 1.0176543910496456e-38 3.378309740914609e-38 1.231821650680158e-36 1.1850715625281184e-33 1.4438115490317258e-30 3.5947376644889704e-30
6.321218475812448e-05 3.09818987301367e-39 4.0272602958606145e-39 1.0050119121873707e-38 3.369496862867522e-38 1.261079599692072e-36 1.246304034227382e-33 1.5258098405814575e-30 3.799136885892887e-30
6.438857427240426e-05 3.0472148289442386e-39 3.9631987001417605e-39 9.925605340704042e-39 3.361235823129426e-38 1.2912559960167802e-36 1.3108833343589047e-33 1.6124696270760917e-30 4.015160488444326e-30
6.558685659571436e-05 2.997088755244391e-39 3.900178735053645e-39 9.802974015174649e-39 3.353528878311689e-38 1.3223839274946383e-36 1.378997230519722e-33 1.7040559940396865e-30 4.243469601070674e-30
6.680743915695615e-05 2.9477973832337274e-39 3.83818321996808e-39 9.68219705646185e-39 3.346378533411543e-38 1.3544979391879759e-36 1.4508441311534167e-33 1.800849103218191e-30 4.48476295469488e-30
6.805073696735207e-05 2.8993266857981396e-39 3.77719526072863e-39 9.563246831519389e-39 3.3397875467214345e-38 1.3876341038660542e-36 1.5266336900210357e-33 1.9031450500397793e-30 4.739779020878787e-30
6.9317172761554e-05 2.851662873275362e-39 3.717198244832804e-39 9.446096155990833e-39 3.333758934940456e-38 1.4218300959581469e-36 1.6065874450206333e-33 2.011256769843848e-30 5.0092982721038595e-30
7.06071771413778e-05 2.80479238941094e-39 3.6581758366958114e-39 9.33071828724404e-39 3.3282959784928637e-38 1.4571252691685471e-36 1.6909394933088112e-33 2.125514995652409e-30 5.294145570607492e-30
7.192118872221193e-05 2.758701907383475e-39 3.6001119729945917e-39 9.217086917526016e-39 3.3234022270587587e-38 1.4935607379599028e-36 1.7799372047887813e-33 2.246269270415311e-30 5.595192693086349e-30
7.32596542821523e-05 2.713378325897855e-39 3.542990858090652e-39 9.105176167236163e-39 3.319081505322175e-38 1.5311794631243824e-36 1.8738419761471216e-33 2.373889016827733e-30 5.9133609989949414e-30
7.462302891391108e-05 2.6688087653454112e-39 3.48679695953044e-39 8.994960578316304e-39 3.3153379189417874e-38 1.5700263416758045e-36 1.9729300277452595e-33 2.5087646679941797e-30 6.249624250605737e-30
7.601177617955322e-05 2.624980564029793e-39 3.431515003621927e-39 8.886415107755696e-39 3.312175860749653e-38 1.6101483013103312e-36 2.0774932458032505e-33 2.6513088623998474e-30 6.605011593463008e-30
7.742636826811278e-05 2.5818812744573957e-39 3.377129971086026e-39 8.779515121209149e-39 3.3096000171833227e-38 1.6515943996982603e-36 2.187840072451888e-33 2.8019577068468742e-30 6.980610706352739e-30
7.886728615614156e-05 2.5394986596913436e-39 3.323627092781703e-39 8.674236386726916e-39 3.3076153749568837e-38 1.6944159288852135e-36 2.3042964463757703e-33 2.9611721112208853e-30 7.377571130429772e-30
8.033501977124735e-05 2.4978206897677777e-39 3.27099184550335e-39 8.570555068594295e-39 3.306227227976423e-38 1.738666525097512e-36 2.4272067969250446e-33 3.129439199173593e-30 7.79710778769261e-30
8.183006815867389e-05 2.456835538173524e-39 3.219209947849368e-39 8.468447721279699e-39 3.3054411845055367e-38 1.78440228426367e-36 2.556935094736843e-33 3.3072737990388065e-30 8.240504699574266e-30
8.335293965098187e-05 2.416531578384005e-39 3.168267356160635e-39 8.367891283489425e-39 3.305263174586516e-38 1.831681883582163e-36 2.6938659620808652e-33 3.495220019545532e-30 8.709118917031725e-30
8.490415204088756e-05 2.3768973804603784e-39 3.118150260527694e-39 8.268863072327615e-39 3.3056994577229006e-38 1.880566709484507e-36 2.838405846326107e-33 3.693852915150954e-30 9.204384674162801e-30
8.648423275731727e-05 2.3379217077048914e-39 3.068845080865508e-39 8.17134077755993e-39 3.3067566308290867e-38 1.9311209923626204e-36 2.9909842601190152e-33 3.903780246090379e-30 9.72781777806369e-30
8.809371904473991e-05 2.2995935133734266e-39 3.020338463054593e-39 8.075302455979404e-39 3.308441636452791e-38 1.9834119484505383e-36 3.152055092067866e-33 4.1256443385316615e-30 1.0281020248364241e-29
8.97331581458352e-05 2.2619019374442883e-39 2.972617275147455e-39 7.980726525873117e-39 3.310761771276039e-38 2.0375099292723477e-36 3.322097991943356e-33 4.360124050527084e-30 1.0865685220640644e-29
9.140310748756223e-05 2.2248363034422538e-39 2.9256686036391693e-39 7.887591761588212e-39 3.313724694900523e-38 2.0934885790917147e-36 3.501619834634242e-33 4.607936849780483e-30 1.1483602128714526e-29
9.310413487069085e-05 2.1883861153169114e-39 2.8794797498010373e-39 7.795877288195905e-39 3.317338438923047e-38 2.1514250008227307e-36 3.691156267337364e-33 4.869841009588996e-30 1.2136662181700283e-29
9.483681866285928e-05 2.1525410543744083e-39 2.834038226076245e-39 7.705562576252154e-39 3.3216114163068215e-38 2.2113999308876407e-36 3.8912733447163845e-33 5.1466379296806424e-30 1.2826864152564157e-29
9.660174799522646e-05 2.1172909762616104e-39 2.789331752536431e-39 7.616627436653551e-39 3.3265524310543594e-38 2.2734979235345116e-36 4.102569257033078e-33 5.4391745890517005e-30 1.3556320495913934e-29
