# %ECSV 1.0
# ---
# datatype:
# - {name: mx, unit: MeV, datatype: float64}
# - {name: sigma_6, unit: cm2, datatype: float64}
# schema: astropy-2.0
mx sigma_6
0.0005166699617777604 3.2046767963334803e-16
0.0005287169374124361 3.4695871833979845e-16
0.0005410448072981404 3.7544594850873e-16
0.0005536601209276797 4.0605571684466807e-16
0.0005665695805056229 4.389194462689625e-16
0.0005797800445090163 4.741735277661871e-16
0.0005932985313311235 5.119590970993417e-16
0.000607132223010125 5.524217907709663e-16
0.0006212884690447563 5.957114363752164e-16
0.0006357747902989163 6.419816538369015e-16
0.0006505988829973161 6.913894203541756e-16
0.0006657686228142928 7.44094569966878e-16
0.0006812920690579615 8.002591548839241e-16
0.0006971774689519261 8.600468368333809e-16
0.0007134332620168255 9.236220789003867e-16
0.0007300680845540431 9.911493606572729e-16
0.0007470907742339592 1.0627922606743067e-15
0.0007645103747911887 1.1387125992086333e-15
0.0007823361408292924 1.2190691630754749e-15
0.00080057754273752 1.3040168819658867e-15
0.0008192442717221943 1.3937054833181664e-15
0.0008383462449554094 1.4882783003724912e-15
0.0008578936108437789 1.5878711102673551e-15
0.0008778967544200344 1.6926107651841426e-15
0.000898366302860337 1.8026139067092947e-15
0.0009193131311302326 1.9179856515592197e-15
0.0009407483677622533 2.0388184662970456e-15
0.000962683400768232 2.165190661345767e-15
0.000985129883689471 2.2971651804402012e-15
0.0010080997417879817 2.4347886742636793e-15
0.0010316051783820807 2.578089991190789e-15
0.0010556586813297128 2.727079441621338e-15
0.0010802730296629402 2.881748446724098e-15
0.001105461300377127 3.04206730479622e-15
0.0011312368753784248 3.2079859693326933e-15
0.0011576134485932472 3.3794331928097537e-15
0.0011846050332435167 3.556315600820527e-15
0.0012122259692915415 3.738518390527693e-15
0.0012404909310584848 3.925904824681504e-15
0.0012694149350204683 4.118316591654282e-15
0.0012990133477864558 4.3155746266214886e-15
0.0013293018942621524 4.517478949167941e-15
0.001360296666004259 4.7238097122189945e-15
0.001392014129769518 4.934329128833666e-15
0.0014244711362630968 5.148781104637789e-15
0.0014576849290909482 5.366893174440795e-15
0.0014916731539209149 5.588378666830014e-15
0.0015264538678574353 5.812936342828558e-15
0.0015620455490348386 6.0402541676763734e-15
0.0015984671064343198 6.270010913435087e-15
0.0016357378899298156 6.5018750432873175e-15
0.0016738777005681136 6.735511183062581e-15
0.0017129068010886602 6.9705778290130066e-15
0.0017528459266886532 7.206732238486898e-15
0.00179371629603914 7.443631027385834e-15
0.0018355396225579732 7.680931059544923e-15
0.0018783381259456144 7.91829385720456e-15
0.0019221345439899109 8.155384410861726e-15
0.001966952144646121 8.391875542017276e-15
0.0020128147383986056 8.627446487870577e-15
0.002059746690910748 8.861787239400729e-15
0.0021077729359698315 9.09459840567542e-15
0.0021569189887337423 9.325591294016774e-15
0.002207210959286545 9.554491785004396e-15
0.0022586755665101248 9.781038664068173e-15
0.0023113401522792685 1.0004984950105073e-14
0.0023652326959877285 1.0226098919071012e-14
0.0024203818294129824 1.0444165906215427e-14
