# %ECSV 1.0
# ---
# datatype:
# - {name: mx, unit: MeV, datatype: float64}
# - {name: sigma, unit: cm2 MeV4, datatype: float64}
# schema: astropy-2.0
mx sigma
0.008211347174354735 1.8662033277027985e-14
0.008402807693942412 2.0464399268268397e-14
0.008598732417732204 2.244083652098468e-14
0.008799225435691074 2.4608156709489415e-14
0.009004393264807849 2.698479497414205e-14
0.009214344905683071 2.959096717893206e-14
0.009429191900438323 3.24488418203329e-14
0.009649048391975805 3.558272822291366e-14
0.009874031184619632 3.901928296229099e-14
0.010104259806171096 4.278773754700067e-14
0.01033985657141083 4.6920146981262726e-14
0.010580946647081629 5.145166141550069e-14
0.010827658118386449 5.6420826203174695e-14
0.011080122057036918 6.186990938287801e-14
0.011338472590888495 6.784526114083374e-14
0.01160284697519928 7.439770886233045e-14
0.01187338566555036 8.158298663091284e-14
0.012150232392466372 8.946221381749402e-14
0.012433534237775993 9.810241039367924e-14
0.01272344171275288 1.0757707409663765e-13
0.013020108838078586 1.1796679021117606e-13
0.013323693225669961 1.293599399013781e-13
0.013634356162414448 1.418534301426345e-13
0.013952262695857842 1.5555353433661635e-13
0.014277581721889965 1.7057678280462826e-13
0.014610486074474885 1.8705096959659694e-13
0.014951152617473332 2.0511622287541634e-13
0.015299762338606094 2.249261975309473e-13
0.015656500445608335 2.4664940808387403e-13
0.016021556464625875 2.70470636328349e-13
0.016395124340905766 2.9659249906602164e-13
0.016777402541834602 3.252371938035331e-13
0.017168594162379338 3.56648372440048e-13
0.01756890703298664 3.910932124606215e-13
0.017978553829998065 4.2886472073413775e-13
0.01839775218863974 4.702841658863552e-13
0.01882672481864659 5.157038808571471e-13
0.01926569962258253 5.65510194441167e-13
0.019714909816919448 6.201267845367151e-13
0.020174594055939365 6.800181647280723e-13
0.02064499655852557 7.4569385477632e-13
0.021126367237910063 8.177124342068336e-13
0.021618961834446313 8.966865248024468e-13
0.02212304205147776 9.832878736319787e-13
0.022638875694374342 1.0782531229591964e-12
0.0231667368128109 1.1823900432130887e-12
0.02370690584636297 1.2965844283005426e-12
0.024259669773497434 1.4218076190623217e-12
0.024825322264037063 1.5591248017170873e-12
0.025404163835180054 1.709703985244382e-12
0.025996502011157406 1.874825959116643e-12
0.026602651486612925 2.0558953203314006e-12
0.027222934293792744 2.254452247388263e-12
0.027857679973633073 2.4721856948210667e-12
0.02850722575083718 2.710947590475734e-12
0.02917191671303455 2.9727690063598354e-12
0.029852105994117403 3.259876966936911e-12
0.030548154961852016 3.574713508665671e-12
0.031260433409864494 3.9199568447854344e-12
0.031989319754103004 4.2985434428202774e-12
0.0327352012338808 4.713693667894416e-12
0.03349847411760691 5.168938872545282e-12
0.034279543913313774 5.668151447477576e-12
0.03507882558409363 6.215577264881377e-12
0.03589674376855814 6.815873339614213e-12
0.03673373300643846 7.474145809284115e-12
0.037590237969445384 8.195993320713382e-12
0.038466713697512506 8.987556835113652e-12
0.03936362584054766 9.855568938778287e-12
0.04028145090582124 1.08074120660303e-11
0.04122067651112274 1.185118457906059e-11
0.04218180164382002 1.299576403082607e-11
0.043165336925959 1.4250885199167669e-11
0.044171804885544536 1.5627225321687053e-11
0.04520174023414663 1.7136491838908743e-11
0.046255690150979495 1.879152217519567e-11
0.047334214573604344 2.0606394800826968e-11
0.048437886495410414 2.2596545046503713e-11
0.04956729227003216 2.477890417433398e-11
0.05072303192286451 2.7172032225749882e-11
0.051905719469841495 2.9796288010486355e-11
0.05311598324364777 3.267399318938175e-11
0.05435446622753626 3.5829622069008766e-11
0.05562182639692926 3.929002380877761e-11
0.056918737068984544 4.30846281213897e-11
0.058245887260312136 4.724570887855408e-11
0.05960398205303182 5.180866659437886e-11
0.06099374296936585 5.681230888551169e-11
0.06241590835496589 6.229920542407346e-11
0.06387123377117784 6.831601403944043e-11
0.06536049239645289 7.491392483855399e-11
0.06688447543711816 8.214906126766124e-11
0.06844399254772507 9.008296285571509e-11
0.0700398722611988 9.878311288428412e-11
0.0716729624290174 1.0832351156899613e-10
0.07334413067165428 1.1878531971614315e-10
0.07505426483952363 1.302575256446622e-10
0.07680427348467332 1.4283770302178695e-10
0.07859508634347626 1.566328692696702e-10
0.08042765483057629 1.7176036703354475e-10
0.08230295254435131 1.8834885873713195e-10
0.08422197578416211 2.0653944569077478e-10
0.08618574407966152 2.264868775215181e-10
0.08819530073244539 2.4836083535309927e-10
0.09025171337033296 2.723473459034323e-10
0.09235607451457113 2.986504635345161e-10
0.09450950216026408 3.274938961265208e-10
0.09671314037033632 3.5912299200834043e-10
0.09896815988334524 3.938068494569017e-10
0.10127575873546546 4.318404495924881e-10
0.10363716289697593 4.735472930575872e-10
0.10605362692358762 5.192821342651907e-10
0.10852643462295801 5.694340843308916e-10
0.11105689973674641 6.24429555565269e-10
0.11364636663857243 6.847366100079567e-10
0.11629621104824843 7.508679143424134e-10
0.1190078407626656 8.233862650475581e-10
0.12178269640372161 9.029081878960656e-10
0.12462225218368743 9.901105223462002e-10
0.1275280166884199 1.0857347323706898e-09
0.13050153367883624 1.1905941756820656e-09
0.1335443829110759 1.3055808233348416e-09
0.13665818097578622 1.4316729993503543e-09
0.13984458215697693 1.5699431168098573e-09
0.14310527931090045 1.7215669483859729e-09
0.14644200476542463 1.887834437851178e-09
0.14985653124037576 2.0701602784210105e-09
0.15335067278934078 2.270094968463219e-09
0.1569262857634292 2.4893390984756907e-09
0.1605852697975066 2.729757823391202e-09
0.16432956881942368 2.99339586467358e-09
0.16816117208277714 3.2824956583872272e-09
0.172082115223751 3.5995172873118687e-09
0.1760944813425998 3.9471561243134106e-09
0.1802004021103484 4.32836951513901e-09
0.18440205890129596 4.746400835858383e-09
0.18870168395192646 5.204805455632557e-09
0.1931015615468407 5.707480466949036e-09
0.1976040292323402 6.2587046979144595e-09
0.20221147905830805 6.8631667805891475e-09
0.20692635884904578 7.526005527055876e-09
0.21175117350374192 8.252862221282254e-09
0.2166884863272632 9.049917224728224e-09
0.22174092039197504 9.923951923343753e-09
0.22691115993131514 1.0882401051194425e-08
0.23220195176586036 1.1933417123371876e-08
0.2376161067626448 1.308593707396229e-08
0.24315650132850383 1.4349768910497471e-08
0.24882607893823822 1.5735658815629855e-08
0.25462785169840935 1.7255397295089486e-08
0.2605649019475973 1.892190505268846e-08
0.26664038389397104 2.0749378075505937e-08
0.27285752529104135 2.2753339325812266e-08
0.2792196291524867 2.4950840596354656e-08
0.2857300755069626 2.736057057549014e-08
0.2923923231938275 3.000302375499104e-08
0.2992099117007387 3.290071087636569e-08
0.3061864630440946 3.6078240439245e-08
0.31332568369332287 3.956264927859274e-08
0.32063136654003577 4.3383573496971375e-08
0.3281073929131 4.757352945348341e-08
0.3357577346406907 5.216815178233037e-08
0.343586456160426 5.72065032576014e-08
0.3515977166787018 6.273147824328433e-08
0.359795772380376 6.879004317835792e-08
0.368184978689974 7.54337007435711e-08
0.3767697925856183 8.271904489451431e-08
0.38555477496691104 9.070803597595074e-08
0.394544593078027 9.946852215322928e-08
0.4037440229873054 1.0907514658703129e-07
0.4131579521246571 1.1960952403566008e-07
0.42279138187813525 1.3116132308246644e-07
0.43264943025104924 1.4382876021209458e-07
0.4427373345810337 1.5771962992051188e-07
0.4530604543225162 1.7295209365066762e-07
0.4636242738940635 1.896556919874168e-07
0.47443440559211736 2.079725483562621e-07
0.48549659257266914 2.2805844302291977e-07
0.4968167119024568 2.5008413331579817e-07
0.5084007776813051 2.7423706557116564e-07
0.5202549442372687 3.00722763388677e-07
0.5323855093962742 3.297663155450805e-07
0.5447989178279997 3.616150086801424e-07
0.557501764469769 3.9653937138474303e-07
0.5705007980302781 4.348368367002104e-07
0.5838029245750183 4.7683317331097347e-07
0.5974152111952977 5.228855522934564e-07
0.6113448897628128 5.733853923038815e-07
0.6255993607717623 6.28762370153889e-07
0.6401861972705483 6.894880418628287e-07
