# %ECSV 1.0
# ---
# datatype:
# - {name: mx, unit: MeV, datatype: float64}
# - {name: sigma_10, unit: cm2, datatype: float64}
# - {name: sigma_9, unit: cm2, datatype: float64}
# - {name: sigma_7, unit: cm2, datatype: float64}
# - {name: sigma_6, unit: cm2, datatype: float64}
# - {name: sigma_5, unit: cm2, datatype: float64}
# - {name: sigma_4, unit: cm2, datatype: float64}
# - {name: sigma_3, unit: cm2, datatype: float64}
# - {name: sigma_2, unit: cm2, datatype: float64}
# schema: astropy-2.0
mx sigma_10 sigma_9 sigma_7 sigma_6 sigma_5 sigma_4 sigma_3 sigma_2
1.3509231084026028e-06 1.6379631377934703e-46 2.2833458321324945e-46 1.0157141496241263e-45 1.8037647883027926e-44 1.758967010764606e-42 3.906008712282173e-40 2.264608891051237e-37 5.500980642995217e-37
1.38242201287781e-06 1.60518325030494e-46 2.2401541652691476e-46 1.008211085551953e-45 1.8401024509187677e-44 1.8024153642072495e-42 4.085544758399025e-40 2.423529860387398e-37 5.892889491037629e-37
1.4146553640265304e-06 1.5730720375491083e-46 2.1978139503049974e-46 1.0009439472422791e-45 1.8774718782499788e-44 1.847027888513486e-42 4.2750665844377955e-40 2.59373077663202e-37 6.312799440222522e-37
1.447640286632156e-06 1.5416156817413683e-46 2.1563080482200363e-46 9.939112315902463e-46 1.9158931461449947e-44 1.8928406752395653e-42 4.4752017816726975e-40 2.7760162448018162e-37 6.762713545803838e-37
1.4813943047694329e-06 1.5108006534738944e-46 2.1156196705785088e-46 9.871115490358518e-46 1.955386680301148e-44 1.93989118739283e-42 4.686620310107985e-40 2.9712483889749082e-37 7.244778216328023e-37
1.5159353511145682e-06 1.4806137056497815e-46 2.075732372276248e-46 9.805436243356335e-46 1.9959732821768093e-44 1.9882183224973294e-42 4.9100374692355986e-40 3.180350967965157e-37 7.761293488480238e-37
1.5512817764724183e-06 1.4510418675455999e-46 2.036630044439466e-46 9.742062974285097e-46 2.037674156493572e-44 2.0378624789731715e-42 5.1462170797802415e-40 3.4043137855489375e-37 8.31472401741499e-37
1.587452359525819e-06 1.4220724389996464e-46 1.9982969074718426e-46 9.680985243975535e-46 2.0805109401613703e-44 2.0888656260191966e-42 5.3959748913414875e-40 3.644197416380338e-37 8.907710858356387e-37
1.6244663168122348e-06 1.3936929847232003e-46 1.9607175042468113e-46 9.62219378529521e-46 2.1245057324427946e-44 2.1412713772001338e-42 5.6601822318867426e-40 3.901138270203114e-37 9.543084101743196e-37
1.6623433129330315e-06 1.3658913287321716e-46 1.92387669344193e-46 9.565680514739837e-46 2.1696811261603306e-44 2.1951250679517482e-42 5.939769916167232e-40 4.176354018538963e-37 1.0223876402939563e-36
1.7011034710007933e-06 1.3386555488965936e-46 1.8877596430124233e-46 9.511438545039324e-46 2.2160602397416783e-44 2.25047383723075e-42 6.235732431327488e-40 4.4711494098180795e-37 1.095333747866621e-36
1.740767383330235e-06 1.3119739716054253e-46 1.8523518238009042e-46 9.459462198797358e-46 2.2636667498943353e-44 2.3073667135502085e-42 6.549132419262872e-40 4.786922500779919e-37 1.1734949650156847e-36
1.7813561223783898e-06 1.2858351665442363e-46 1.8176390032804575e-46 9.409747023183454e-46 2.312524924701364e-44 2.3658547056562886e-42 6.881105476656167e-40 5.125171333919777e-37 1.2572444495269847e-36
1.8228912519398869e-06 1.2602279415833514e-46 1.7836072394282598e-46 9.362289805696299e-46 2.3626596569355943e-44 2.4259908981180134e-42 7.232865295100127e-40 5.487501092916691e-37 1.3469820690488828e-36
1.8653948386032614e-06 1.2351413377741252e-46 1.750242874726987e-46 9.317088591017061e-46 2.41409649739955e-44 2.4878305521189275e-42 7.605709165296089e-40 5.875631770266225e-37 1.4431363130708414e-36
1.908889463474389e-06 1.210564624451037e-46 1.7175325302913626e-46 9.274142698971266e-46 2.4668616881126055e-44 2.5514312117576378e-42 8.001023871016493e-40 6.291406383789852e-37 1.5461663419997e-36
1.9533982341732686e-06 1.1864872944373436e-46 1.6854631001171603e-46 9.233452743616995e-46 2.5209821951850956e-44 2.616852816183707e-42 8.420292000342013e-40 6.736799781307761e-37 1.6565641829097294e-36
1.9989447971105317e-06 1.1628990593521137e-46 1.6540217454501328e-46 9.195020653477146e-46 2.5764857412408186e-44 2.68415781791605e-42 8.865098703638666e-40 7.213928075586813e-37 1.774857082375526e-36
2.045553350050195e-06 1.1397898450164728e-46 1.6231958892723386e-46 9.15884969293246e-46 2.633400837273636e-44 2.7534113077131787e-42 9.337138929840612e-40 7.725058754684534e-37 1.9016100277795996e-36
2.0932486549653353e-06 1.1171497869569392e-46 1.59297321090338e-46 9.12494448479107e-46 2.691756813850578e-44 2.8246811463882855e-42 9.838225174856253e-40 8.272621516009564e-37 2.0374284490811187e-36
2.1420560511935146e-06 1.0949692260038126e-46 1.5633416407141743e-46 9.093311034049592e-46 2.751583851601784e-44 2.898038103987395e-42 1.0370295778336175e-39 8.859219876004604e-37 2.182961114086321e-36
2.192001468898943e-06 1.0732387039825791e-46 1.5342893549508638e-46 9.063956752859055e-46 2.812913010966045e-44 2.973556006775856e-42 1.0935423807637282e-39 9.487643610832074e-37 2.3389032309591715e-36
2.2431114428485372e-06 1.0519489594963494e-46 1.5058047706665744e-46 9.036890486707651e-46 2.8757762611892705e-44 3.0513118925072755e-42 1.1535826570607787e-39 1.016088208769965e-36 2.5059997728637e-36
2.2954131265091837e-06 1.0310909237974153e-46 1.4778765407587452e-46 9.012122541830533e-46 2.940206508600703e-44 3.1313861744798656e-42 1.2173875801810429e-39 1.088213855048336e-36 2.6850490406108995e-36
2.3489343064737076e-06 1.010655716746011e-46 1.450493549109827e-46 8.989664713854618e-46 3.0062376242176655e-44 3.2138628149181713e-42 1.2852108570017001e-39 1.1654845428031116e-36 2.8769064803663036e-36
2.403703417223201e-06 9.9063464285444e-47 1.4236449058291691e-46 8.969530317684092e-46 3.073904470753557e-44 3.298829508253404e-42 1.3573238958256336e-39 1.2482680738317349e-36 3.082488774670619e-36
2.4597495562335635e-06 9.710191874147523e-47 1.3973199425939762e-46 8.951734218629569e-46 3.1432429291250606e-44 3.386377874913375e-42 1.4340170571402297e-39 1.3369585666934825e-36 3.30277822634844e-36
2.5171024994342686e-06 9.51801012708182e-47 1.3715082080872642e-46 8.936292864780845e-46 3.214289924572722e-44 3.476603666273373e-42 1.5156009930261458e-39 1.4319783403973227e-36 3.538827456260519e-36
2.575792717027583e-06 9.329719542946346e-47 1.3461994635307728e-46 8.923224320619596e-46 3.2870834525241486e-44 3.569606981462602e-42 1.602408081538489e-39 1.5337799329372212e-36 3.7917644373793806e-36
2.635851389676631e-06 9.145240173805026e-47 1.3213836783108355e-46 8.912548301864679e-46 3.3616626043406137e-44 3.6654924967669743e-42 1.6947939628400806e-39 1.6428482643352335e-36 4.062797889267e-36
2.6973104250709106e-06 8.964493732631538e-47 1.2970510256952896e-46 8.904286211538303e-46 3.4380675930960556e-44 3.764369708418643e-42 1.7931391843572033e-39 1.7597029545215745e-36 4.3532230588670746e-36
2.760202474878063e-06 8.787403558504686e-47 1.2731918786394794e-46 8.898461177236674e-46 3.5163397795424913e-44 3.86635318961562e-42 1.897850962753942e-39 1.884900807160349e-36 4.6644279149158207e-36
2.8245609520908932e-06 8.613894582538229e-47 1.2497968056795125e-46 8.895098089583372e-46 3.596521698417557e-44 3.971562862671646e-42 2.0093650710851757e-39 2.0190384712788524e-36 4.997899786072018e-36
