# %ECSV 1.0
# ---
# datatype:
# - {name: mx, unit: MeV, datatype: float64}
# - {name: sigma_6, unit: cm2, datatype: float64}
# schema: astropy-2.0
mx sigma_6
4.922573304926602e-05 1.8076029155016285e-30
5.0373508709772956e-05 1.936553728847138e-30
5.154804657137365e-05 2.0746857431637382e-30
5.27499706370262e-05 2.2226502389329386e-30
5.397991945930254e-05 2.3811443990054675e-30
5.5238546479635675e-05 2.5509145080842553e-30
5.6526520375476976e-05 2.7327593707296617e-30
5.784452541554797e-05 2.927533962620824e-30
5.9193261823375433e-05 3.1361533302483828e-30
6.057344614930286e-05 3.3595967553167005e-30
6.198581165117595e-05 3.5989122012016295e-30
6.34311086839044e-05 3.855221059668754e-30
6.491010509810695e-05 4.1297232172993376e-30
6.642358664805138e-05 4.4237024620960785e-30
6.797235740910648e-05 4.738532252123931e-30
6.955724020492732e-05 5.075681869079945e-30
7.117907704460117e-05 5.4367229811222814e-30
7.283872956998614e-05 5.823336640696893e-30
7.453707951348025e-05 6.2373207444354535e-30
7.627502916646401e-05 6.680597983652054e-30
7.805350185866558e-05 7.155224315870622e-30
7.987344244870308e-05 7.663397988699062e-30
8.173581782606456e-05 8.207469149735993e-30
8.364161742479263e-05 8.789950077746501e-30
8.559185374914618e-05 9.41352607154635e-30
8.758756291151902e-05 1.0081067035716474e-29
8.96298051829007e-05 1.0795639803331423e-29
9.17196655561724e-05 1.156052123823579e-29
9.385825432253677e-05 1.2379212161315843e-29
9.604670766138824e-05 1.3255452146637747e-29
9.828618824393714e-05 1.41932352358594e-29
0.00010057788585090809 1.5196826620873357e-29
0.00010292301800464121 1.6270780347079014e-29
0.00010532283061593165 1.741995809032977e-29
0.00010777859864595113 1.8649549064389476e-29
0.00011029162678360347 1.996509111510663e-29
0.00011286325013867351 2.1372493061903075e-29
0.00011549483495113791 2.2878058345979266e-29
0.00011818777931701482 2.4488510048305935e-29
0.0001209435139311377 2.621101733992012e-29
0.00012376350284724815 2.805322342996899e-29
0.00012664924425581149 3.002327507510445e-29
0.00012960227127996844 3.212985371731062e-29
0.00013262415279004548 3.4382208314277377e-29
0.00013571649423705693 3.6790189928647655e-29
0.0001388809385056415 3.9364288139903666e-29
0.00014211916678688624 4.2115669341835314e-29
0.00014543289947150178 4.505621698703831e-29
0.0001488238970638237 4.819857383579249e-29
0.00015229396111712465 5.155618626478524e-29
0.00015584493519073535 5.514335068540642e-29
0.00015947870582948208 5.897526211585127e-29
0.00016319720356596128 6.306806494528958e-29
0.00016700240394618395 6.74389059210909e-29
0.00017089632857913436 7.2105989377391e-29
0.000174881046210801 7.708863471611113e-29
0.00017895867382325032 8.240733613861521e-29
0.0001831313777593269 8.808382460615208e-29
0.00018740137487357792 9.414113199951724e-29
0.00019177093371001327 1.0060365742015418e-28
0.000196242375707327 1.0749723555973309e-28
0.00020081807643222024 1.1484920703832699e-28
0.00020550046684148122 1.2268849058242312e-28
0.0002102920345734925 1.3104565688713667e-28
0.0002151953252698519 1.399530039696172e-28
0.00022021294392780895 1.4944463378339332e-28
0.00022534755628423554 1.5955652982406223e-28
0.0002306018902318662 1.703266354054281e-28
0.00023597873726856003 1.817949322400774e-28
0.0002414809539803547 1.940035188997476e-28
0.0002471114635590999 2.069966886709556e-28
0.00025287325735547713 2.208210062545466e-28
0.00025876939646823026 2.3552538269113207e-28
0.00026480301337045197 2.511611478126584e-28
0.000270977313573789 2.6778211944046676e-28
0.00027729557733145163 2.854446684645651e-28
0.00028376116138093086 3.042077788435738e-28
0.0002903775007273506 3.2413310146413317e-28
0.00029714811046840066 3.452850007027892e-28
0.00030407658766182135 3.677305924166366e-28
0.00031116661323643183 3.915397719827445e-28
0.0003184219539477161 4.167852308899265e-28
0.00032584646437900766 4.435424602669395e-28
0.00033344408898933415 4.718897396173809e-28
0.0003412188642090111 5.019081089067813e-28
0.0003491749205840977 5.336813220401892e-28
0.0003573164849708539 5.67295779647388e-28
0.0003656478827813646 6.028404389969313e-28
0.0003741735402815245 6.404066987591417e-28
0.0003828979869426037 6.800882562542176e-28
0.000391825857847644 7.219809347618434e-28
0.000400961896153964 7.661824784114482e-28
0.0004103109556130814 8.127923121585522e-28
0.0004198780031493915 8.619112643496464e-28
0.00042966812149897106 9.136412494278146e-28
0.000439686511909911 9.680849083964072e-28
0.0004499384969056106 1.0253452047948105e-27
0.00046042952311250296 1.0855249741026332e-27
0.0004711651641537129 1.1487264247221809e-27
0.00048215112361018567 1.2150505889782144e-27
0.0004933932380508582 1.2845967229290521e-27
0.0005048974801334842 1.3574616542099335e-27
0.0005166699617777604 1.4337390776390349e-27
0.0005287169374124361 1.5135187988861297e-27
0.0005410448072981404 1.5968859271802962e-27
0.0005536601209276797 1.683920018769022e-27
0.0005665695805056229 1.7746941736696734e-27
0.0005797800445090163 1.8692740891569846e-27
0.0005932985313311235 1.9677170744063077e-27
0.000607132223010125 2.070071031751984e-27
0.0006212884690447563 2.1763734111149843e-27
0.0006357747902989163 2.286650145288898e-27
0.0006505988829973161 2.400914574928826e-27
0.0006657686228142928 2.5191663732507327e-27
0.0006812920690579615 2.6413904815898836e-27
0.0006971774689519261 2.7675560680585938e-27
0.0007134332620168255 2.8976155225633565e-27
0.0007300680845540431 3.0315035023553343e-27
0.0007470907742339592 3.1691360430544887e-27
0.0007645103747911887 3.310409750690626e-27
0.0007823361408292924 3.455201090688939e-27
0.00080057754273752 3.603365789876444e-27
0.0008192442717221943 3.754738367461333e-27
0.0008383462449554094 3.90913181050758e-27
0.0008578936108437789 4.06633740868092e-27
0.0008778967544200344 4.2261247619503884e-27
0.000898366302860337 4.388241973488887e-27
0.0009193131311302326 4.5524160382267555e-27
0.0009407483677622533 4.7183534353752426e-27
0.000962683400768232 4.885740930781067e-27
0.000985129883689471 5.0542465922173615e-27
0.0010080997417879817 5.223521017708566e-27
0.0010316051783820807 5.393198773774804e-27
0.0010556586813297128 5.562900037123026e-27
0.0010802730296629402 5.732232429880723e-27
0.001105461300377127 5.900793035035555e-27
0.0011312368753784248 6.0681705753922195e-27
0.0011576134485932472 6.233947736172352e-27
0.0011846050332435167 6.397703608438192e-27
0.0012122259692915415 6.55901622791144e-27
0.0012404909310584848 6.717465181537765e-27
0.0012694149350204683 6.872634252406311e-27
0.0012990133477864558 7.024114072400836e-27
0.0013293018942621524 7.17150475130027e-27
0.001360296666004259 7.314418450963319e-27
0.001392014129769518 7.45248187376529e-27
0.0014244711362630968 7.585338635563661e-27
0.0014576849290909482 7.71265149516171e-27
0.0014916731539209149 7.834104414454713e-27
0.0015264538678574353 7.949404426139784e-27
0.0015620455490348386 8.058283288976929e-27
0.0015984671064343198 8.16049891402618e-27
0.0016357378899298156 8.255836548977721e-27
0.0016738777005681136 8.344109711535793e-27
0.0017129068010886602 8.425160866730012e-27
0.0017528459266886532 8.498861846929917e-27
0.00179371629603914 8.565114017099105e-27
0.0018355396225579732 8.623848191441522e-27
0.0018783381259456144 8.675024310901547e-27
0.0019221345439899109 8.718630894042233e-27
0.001966952144646121 8.754684276304902e-27
0.0020128147383986056 8.783227655232685e-27
0.002059746690910748 8.804329960555458e-27
0.0021077729359698315 8.818084569899729e-27
0.0021569189887337423 8.824607891444141e-27
0.002207210959286545 8.824037835533059e-27
0.0022586755665101248 8.81653219730502e-27
0.0023113401522792685 8.802266972103315e-27
0.0023652326959877285 8.781434624838139e-27
0.0024203818294129824 8.754242333542857e-27
0.0024768168519275916 8.720910226204607e-27
0.002534567746065232 8.68166962858819e-27
0.0025936651934496745 8.636761339178138e-27
0.0026541405910951734 8.586433945839858e-27
0.0027160260680869266 8.53094219691722e-27
0.0027793545026504624 8.470545437849671e-27
0.002844159539619031 8.405506122652058e-27
0.0029104756083082714 8.336088407627846e-27
0.0029783379408076585 8.262556833577704e-27
0.0030477825906984404 8.185175100509403e-27
0.0031188464522080173 8.10420493793533e-27
0.0031915672798109355 8.019905072218434e-27
0.0032659837082868936 7.932530291278571e-27
0.003342135273246469 7.842330605874748e-27
0.0034200624321353945 7.749550505689628e-27
0.0034998065857286074 7.65442830766971e-27
0.0035814101001254554 7.557195593302144e-27
0.003664916329257761 7.45807673101586e-27
0.0037503696379226933 7.357288479325075e-27
0.0038378154253526898 7.255039666156679e-27
0.003927300149334948 7.151530939351954e-27
0.004018871350893299 7.046954583335572e-27
0.00411257767954558 6.941494396788792e-27
0.004208468919149921 6.835325626182066e-27
0.004306596014353682 6.728614950072709e-27
0.004407011097659079 6.621520509181757e-27
0.004509767517119906 6.514191977421985e-27
0.004614919864684026 6.406770669221624e-27
0.004722524005196735 6.299389678721945e-27
0.004832637106080367 6.1921740466460594e-27
0.004945317667705937 6.085240950898157e-27
0.005060625554472947 5.9786999172040426e-27
0.005178622026613854 5.8726530463784274e-27
0.005299369772740128 5.767195255061315e-27
0.005422932943147155 5.662414527036187e-27
0.0055493771838957115 5.558392172493654e-27
0.00567876967168809 5.455203092854661e-27
0.005811179149557424 5.3529160490294444e-27
0.0059466759633891655 5.2515939311615934e-27
0.006085332099294114 5.151294028199767e-27
0.006227221221852859 5.052068295773835e-27
0.006372418713251954 4.953963621088044e-27
0.006521001713332612 4.857022083697964e-27
0.006673049160573193 4.761281211211006e-27
0.006828641834027273 4.66677422909651e-27
0.006987862396239558 4.5735303039310855e-27
0.00715079543716245 4.4815747795287e-27
0.007317527519096606 4.3909294055152766e-27
0.007488147222679345 4.301612558015567e-27
0.007662745193945353 4.2136394522020274e-27
0.007841414192484688 4.127022346545442e-27
0.008024249140723652 4.04177073866897e-27
0.008211347174354735 3.957891552778091e-27
0.008402807693942412 3.8753893186880485e-27
0.008598732417732204 3.79426634251828e-27
0.008799225435691074 3.7145228691658854e-27
0.009004393264807849 3.636157236754978e-27
0.009214344905683071 3.559166023007944e-27
0.009429191900438323 3.483544184200486e-27
0.009649048391975805 3.409285186368773e-27
0.009874031184619632 3.336381129439323e-27
0.010104259806171096 3.2648228641702735e-27
0.01033985657141083 3.1946001025885517e-27
0.010580946647081629 3.1257015216818197e-27
0.010827658118386449 3.0581148609916675e-27
0.011080122057036918 2.991827014185184e-27
0.011338472590888495 2.9268241149798463e-27
0.01160284697519928 2.8630916174923615e-27
0.01187338566555036 2.8006143715268434e-27
0.012150232392466372 2.7393766928646984e-27
0.012433534237775993 2.6793624288123857e-27
0.01272344171275288 2.6205550193646203e-27
0.013020108838078586 2.5629375541424885e-27
0.013323693225669961 2.506492825296275e-27
0.013634356162414448 2.4512033766381287e-27
0.013952262695857842 2.3970515492603042e-27
0.014277581721889965 2.3440195236770143e-27
0.014610486074474885 2.2920893589555897e-27
0.014951152617473332 2.241243028712846e-27
0.015299762338606094 2.191462454390822e-27
0.015656500445608335 2.1427295358621676e-27
0.016021556464625875 2.095026179558541e-27
0.016395124340905766 2.0483343243357632e-27
0.016777402541834602 2.0026359650471115e-27
0.017168594162379338 1.9579131741948932e-27
0.01756890703298664 1.9141481215975676e-27
0.017978553829998065 1.871323092317214e-27
0.01839775218863974 1.8294205029142777e-27
0.01882672481864659 1.7884229161303522e-27
0.01926569962258253 1.748313054148016e-27
0.019714909816919448 1.7090738104775147e-27
0.020174594055939365 1.670688260622029e-27
0.02064499655852557 1.6331396715286667e-27
0.021126367237910063 1.5964115099954673e-27
