# %ECSV 1.0
# ---
# datatype:
# - {name: mx, unit: MeV, datatype: float64}
# - {name: sigma_6, unit: cm2, datatype: float64}
# schema: astropy-2.0
mx sigma_6
0.00020081807643222024 1.7294587739633987e-30
0.00020550046684148122 1.8491975312551073e-30
0.0002102920345734925 1.9770263599414994e-30
0.0002151953252698519 2.113468196741678e-30
0.00022021294392780895 2.259076991153666e-30
0.00022534755628423554 2.4144392143100812e-30
0.0002306018902318662 2.5801754008371686e-30
0.00023597873726856003 2.7569417188024528e-30
0.0002414809539803547 2.9454315618658685e-30
0.0002471114635590999 3.1463771566921416e-30
0.00025287325735547713 3.360551177524141e-30
0.00025876939646823026 3.588768358543036e-30
0.00026480301337045197 3.831887093231267e-30
0.000270977313573789 4.0908110084373824e-30
0.00027729557733145163 4.3664904993818675e-30
0.00028376116138093086 4.659924209402081e-30
0.0002903775007273506 4.972160437752859e-30
0.00029714811046840066 5.30429845494842e-30
0.00030407658766182135 5.657489704550071e-30
0.00031116661323643183 6.03293886715436e-30
0.0003184219539477161 6.431904760453018e-30
0.00032584646437900766 6.855701046509514e-30
0.00033344408898933415 7.30569671517769e-30
0.0003412188642090111 7.783316309685363e-30
0.0003491749205840977 8.290039858395673e-30
0.0003573164849708539 8.827402473564949e-30
0.0003656478827813646 9.396993575996765e-30
0.0003741735402815245 1.000045570163694e-29
0.0003828979869426037 1.0639482844799937e-29
0.000391825857847644 1.1315818288923577e-29
0.000400961896153964 1.2031251876874229e-29
0.0004103109556130814 1.2787616668421086e-29
0.0004198780031493915 1.3586784934031304e-29
0.00042966812149897106 1.443066343305823e-29
0.000439686511909911 1.5321187923336438e-29
0.0004499384969056106 1.6260316854422197e-29
0.00046042952311250296 1.7250024192060905e-29
0.0004711651641537129 1.8292291332889955e-29
0.00048215112361018567 1.9389098064884e-29
0.0004933932380508582 2.0542412538895538e-29
0.0005048974801334842 2.1754180222526637e-29
0.0005166699617777604 2.302631181460748e-29
0.0005287169374124361 2.4360670110359704e-29
0.0005410448072981404 2.5759055815934343e-29
0.0005536601209276797 2.7223192327315866e-29
0.0005665695805056229 2.875470950021638e-29
0.0005797800445090163 3.035512645563326e-29
0.0005932985313311235 3.2025833483913085e-29
0.000607132223010125 3.376807312838149e-29
0.0006212884690447563 3.5582920551573697e-29
0.0006357747902989163 3.747126330784066e-29
0.0006505988829973161 3.943378067021803e-29
0.0006657686228142928 4.1470922681606584e-29
0.0006812920690579615 4.358288912332504e-29
0.0006971774689519261 4.57696086201531e-29
0.0007134332620168255 4.803071811611263e-29
0.0007300680845540431 5.03655429845454e-29
0.0007470907742339592 5.277307804693132e-29
0.0007645103747911887 5.525196979496858e-29
0.0007823361408292924 5.780050011944967e-29
0.00080057754273752 6.041657185925576e-29
0.0008192442717221943 6.309769648683978e-29
0.0008383462449554094 6.584098424184814e-29
0.0008578936108437789 6.864313701823324e-29
0.0008778967544200344 7.150044429536021e-29
0.000898366302860337 7.440878237894478e-29
0.0009193131311302326 7.736361719298141e-29
0.0009407483677622533 8.03600108288706e-29
0.000962683400768232 8.339263200649244e-29
0.000985129883689471 8.645577057068693e-29
0.0010080997417879817 8.954335607288159e-29
0.0010316051783820807 9.264898044646425e-29
0.0010556586813297128 9.576592470849346e-29
0.0010802730296629402 9.888718956459669e-29
0.001105461300377127 1.0200552971875341e-28
0.0011312368753784248 1.051134916345923e-28
0.0011576134485932472 1.0820345441859618e-28
0.0011846050332435167 1.1126767344494e-28
0.0012122259692915415 1.1429832627888152e-28
0.0012404909310584848 1.1728756041352482e-28
0.0012694149350204683 1.2022754228484926e-28
0.0012990133477864558 1.2311050701055614e-28
0.0013293018942621524 1.2592880825969488e-28
0.001360296666004259 1.2867496767073672e-28
0.001392014129769518 1.3134172321248984e-28
0.0014244711362630968 1.3392207592102723e-28
0.0014576849290909482 1.3640933443816594e-28
0.0014916731539209149 1.3879715684194124e-28
0.0015264538678574353 1.4107958927910748e-28
0.0015620455490348386 1.432511009787562e-28
0.0015984671064343198 1.4530661527234014e-28
0.0016357378899298156 1.472415363245408e-28
0.0016738777005681136 1.490517713391568e-28
0.0017129068010886602 1.5073374807832485e-28
0.0017528459266886532 1.5228442761712002e-28
0.00179371629603914 1.5370131230862934e-28
0.0018355396225579732 1.549824490281913e-28
0.0018783381259456144 1.5612642780761927e-28
0.0019221345439899109 1.5713237605181154e-28
0.001966952144646121 1.5799994857306777e-28
0.0020128147383986056 1.5872931372594314e-28
0.002059746690910748 1.5932113597680212e-28
0.0021077729359698315 1.5977655525554027e-28
0.0021569189887337423 1.6009716348223189e-28
0.002207210959286545 1.6028497865355717e-28
0.0022586755665101248 1.6034241690960347e-28
0.0023113401522792685 1.6027226297009623e-28
0.0023652326959877285 1.6007763935461235e-28
0.0024203818294129824 1.5976197476220609e-28
0.0024768168519275916 1.5932897198842843e-28
0.002534567746065232 1.5878257572032328e-28
0.0025936651934496745 1.5812694053716024e-28
0.0026541405910951734 1.573663994056282e-28
0.0027160260680869266 1.5650543293470253e-28
0.0027793545026504624 1.5554863962015077e-28
0.002844159539619031 1.545007072780807e-28
0.0029104756083082714 1.5336638583658949e-28
0.0029783379408076585 1.5215046161913882e-28
0.0030477825906984404 1.508577332273732e-28
0.0031188464522080173 1.494929891001852e-28
0.0031915672798109355 1.4806098680266832e-28
0.0032659837082868936 1.465664340698117e-28
0.003342135273246469 1.4501397161002973e-28
0.0034200624321353945 1.434081576587142e-28
0.0034998065857286074 1.417534542417336e-28
0.0035814101001254554 1.4005421511336132e-28
0.003664916329257761 1.3831467529751342e-28
0.0037503696379226933 1.3653894217533404e-28
0.0038378154253526898 1.347309880322977e-28
0.003927300149334948 1.3289464398679455e-28
0.004018871350893299 1.31033595211032e-28
0.00411257767954558 1.291513773520589e-28
0.004208468919149921 1.2725137406277951e-28
0.004306596014353682 1.253368155497736e-28
0.004407011097659079 1.23410778046779e-28
0.004509767517119906 1.2147618412537155e-28
0.004614919864684026 1.1953580375403113e-28
0.004722524005196735 1.175922560248647e-28
0.004832637106080367 1.1564801146665812e-28
0.004945317667705937 1.1370539486986339e-28
0.005060625554472947 1.1176658855170345e-28
0.005178622026613854 1.0983363599551855e-28
0.005299369772740128 1.0790844580276453e-28
0.005422932943147155 1.0599279590059712e-28
0.0055493771838957115 1.0408833795309607e-28
0.00567876967168809 1.0219660192677424e-28
0.005811179149557424 1.00319000770918e-28
0.0059466759633891655 9.845683516851282e-29
0.006085332099294114 9.661129832772477e-29
0.006227221221852859 9.4783480779695e-29
0.006372418713251954 9.297437515660083e-29
0.006521001713332612 9.118488092597495e-29
0.006673049160573193 8.941580905921395e-29
0.006828641834027273 8.766788661935374e-29
0.006987862396239558 8.594176124812921e-29
0.00715079543716245 8.423800554491063e-29
0.007317527519096606 8.255712132186768e-29
0.007488147222679345 8.089954373260161e-29
0.007662745193945353 7.92656452611354e-29
0.007841414192484688 7.76557395721599e-29
0.008024249140723652 7.607008521542783e-29
0.008211347174354735 7.450888918332468e-29
0.008402807693942412 7.297231032102522e-29
0.008598732417732204 7.14604625876303e-29
0.008799225435691074 6.997341817105135e-29
0.009004393264807849 6.851121045691448e-29
0.009214344905683071 6.707383685415388e-29
0.009429191900438323 6.56612614799984e-29
0.009649048391975805 6.427341770763319e-29
0.009874031184619632 6.291021058014457e-29
0.010104259806171096 6.157151909468542e-29
0.01033985657141083 6.025719836065357e-29
0.010580946647081629 5.896708163635292e-29
0.010827658118386449 5.770098224981754e-29
0.011080122057036918 5.645869540533684e-29
0.011338472590888495 5.523999988346508e-29
0.01160284697519928 5.404465963716814e-29
0.01187338566555036 5.2872425289299e-29
0.012150232392466372 5.17230355355927e-29
0.012433534237775993 5.059621845806435e-29
0.01272344171275288 4.9491692752593037e-29
0.013020108838078586 4.840916887545492e-29
0.013323693225669961 4.734835011253756e-29
0.013634356162414448 4.630893357561662e-29
0.013952262695857842 4.529061112918741e-29
0.014277581721889965 4.429307025201893e-29
0.014610486074474885 4.331599483656765e-29
0.014951152617473332 4.235906593032937e-29
0.015299762338606094 4.1421962421813206e-29
0.015656500445608335 4.0504361674890047e-29
0.016021556464625875 3.960594011412592e-29
0.016395124340905766 3.872637376445987e-29
0.016777402541834602 3.786533874747982e-29
0.017168594162379338 3.7022511737495044e-29
0.01756890703298664 3.6197570379312246e-29
0.017978553829998065 3.5390193671017775e-29
0.01839775218863974 3.460006231262498e-29
0.01882672481864659 3.382685902442984e-29
0.01926569962258253 3.307026883554712e-29
0.019714909816919448 3.2329979345643214e-29
0.020174594055939365 3.1605680961094314e-29
0.02064499655852557 3.0897067107509935e-29
0.021126367237910063 3.0203834420185236e-29
0.021618961834446313 2.9525682914022e-29
0.02212304205147776 2.8862316134257365e-29
0.022638875694374342 2.8213441289523917e-29
0.0231667368128109 2.757876936834322e-29
0.02370690584636297 2.695801524034921e-29
0.024259669773497434 2.6350897743253834e-29
0.024825322264037063 2.5757139756821577e-29
0.025404163835180054 2.5176468264482302e-29
0.025996502011157406 2.4608614403863885e-29
0.026602651486612925 2.4053313506904744e-29
0.027222934293792744 2.351030513040636e-29
0.027857679973633073 2.2979333077774644e-29
0.02850722575083718 2.2460145412696687e-29
0.02917191671303455 2.1952494465359718e-29
0.029852105994117403 2.1456136831825648e-29
0.030548154961852016 2.0970833367231922e-29
0.031260433409864494 2.049634917323635e-29
0.031989319754103004 2.00324535803001e-29
0.0327352012338808 1.957892012519863e-29
0.03349847411760691 1.9135526524272603e-29
0.034279543913313774 1.8702054642774633e-29
0.03507882558409363 1.8278290460693686e-29
0.03589674376855814 1.7864024035419153e-29
0.03673373300643846 1.7459049461544277e-29
0.037590237969445384 1.7063164828240447e-29
0.038466713697512506 1.667617217421254e-29
0.03936362584054766 1.6297877440764944e-29
0.04028145090582124 1.592809042308736e-29
0.04122067651112274 1.5566624720027864e-29
0.04218180164382002 1.521329768251507e-29
0.043165336925959 1.4867930360846483e-29
0.044171804885544536 1.4530347451034338e-29
0.04520174023414663 1.420037724035311e-29
0.046255690150979495 1.3877851552236102e-29
0.047334214573604344 1.3562605690666727e-29
0.048437886495410414 1.325447838418797e-29
0.04956729227003216 1.2953311729652768e-29
0.05072303192286451 1.265895113581026e-29
0.051905719469841495 1.237124526683605e-29
0.05311598324364777 1.2090045985894051e-29
0.05435446622753626 1.1815208298809042e-29
0.05562182639692926 1.1546590297926358e-29
0.056918737068984544 1.1284053106224174e-29
0.058245887260312136 1.1027460821751303e-29
0.05960398205303182 1.0776680462422377e-29
0.06099374296936585 1.0531581911247174e-29
0.06241590835496589 1.0292037862024245e-29
0.06387123377117784 1.0057923765545613e-29
0.06536049239645289 9.829117776345417e-30
0.06688447543711816 9.60550070001715e-30
0.06844399254772507 9.386955941166624e-30
0.0700398722611988 9.17336945195873e-30
0.0716729624290174 8.964629681347324e-30
0.07334413067165428 8.76062752496811e-30
0.07505426483952363 8.561256275724565e-30
0.07680427348467332 8.366411575070113e-30
0.07859508634347626 8.175991365032554e-30
0.08042765483057629 7.989895840915261e-30
0.08230295254435131 7.808027404807093e-30
0.08422197578416211 7.630290619740182e-30
0.08618574407966152 7.45659216468842e-30
0.08819530073244539 7.28684079022958e-30
0.09025171337033296 7.120947275014883e-30
0.09235607451457113 6.958824382958584e-30
0.09450950216026408 6.800386821180611e-30
0.09671314037033632 6.645551198707587e-30
0.09896815988334524 6.494235985895253e-30
0.10127575873546546 6.346361474616764e-30
0.10363716289697593 6.201849739160223e-30
0.10605362692358762 6.0606245978775436e-30
0.10852643462295801 5.922611575543084e-30
0.11105689973674641 5.787737866433897e-30
0.11364636663857243 5.655932298125885e-30
0.11629621104824843 5.5271252959825254e-30
0.1190078407626656 5.401248848346563e-30
0.12178269640372161 5.2782364724155566e-30
0.12462225218368743 5.15802318079559e-30
0.1275280166884199 5.040545448725209e-30
0.13050153367883624 4.9257411819590074e-30
0.1335443829110759 4.8135496853010276e-30
0.13665818097578622 4.703911631784223e-30
0.13984458215697693 4.596769032475226e-30
0.14310527931090045 4.492065206907428e-30
0.14644200476542463 4.389744754122437e-30
0.14985653124037576 4.289753524317248e-30
0.15335067278934078 4.192038591080283e-30
0.1569262857634292 4.096548224215976e-30
0.1605852697975066 4.0032318631335365e-30
0.16432956881942368 3.912040090809955e-30
0.16816117208277714 3.822924608293101e-30
0.172082115223751 3.735838209759725e-30
0.1760944813425998 3.650734758097579e-30
0.1802004021103484 3.567569161016222e-30
0.18440205890129596 3.4862973476697365e-30
0.18870168395192646 3.406876245782355e-30
0.1931015615468407 3.32926375927146e-30
0.1976040292323402 3.253418746351483e-30
0.20221147905830805 3.1793009981177984e-30
0.20692635884904578 3.106871217592608e-30
0.21175117350374192 3.0360909992315683e-30
0.2166884863272632 2.9669228088758735e-30
0.22174092039197504 2.8993299641446766e-30
0.22691115993131514 2.833276615257875e-30
0.23220195176586036 2.768727726279609e-30
0.2376161067626448 2.7056490567755567e-30
0.24315650132850383 2.644007143874434e-30
0.24882607893823822 2.5837692847257223e-30
0.25462785169840935 2.5249035193455257e-30
0.2605649019475973 2.4673786138423145e-30
0.26664038389397104 2.411164044014541e-30
0.27285752529104135 2.356229979313157e-30
0.2792196291524867 2.3025472671596396e-30
0.2857300755069626 2.250087417614113e-30
0.2923923231938275 2.1988225883843072e-30
0.2992099117007387 2.1487255701695627e-30
0.3061864630440946 2.0997697723312887e-30
0.31332568369332287 2.0519292088846754e-30
0.32063136654003577 2.005178484802402e-30
0.3281073929131 1.9594927826265973e-30
0.3357577346406907 1.914847849379049e-30
0.343586456160426 1.8712199837663446e-30
0.3515977166787018 1.8285860236711787e-30
0.359795772380376 1.7869233339249522e-30
0.368184978689974 1.7462097943551328e-30
0.3767697925856183 1.7064237881010126e-30
0.38555477496691104 1.6675441901928913e-30
0.394544593078027 1.6295503563876636e-30
0.4037440229873054 1.5924221122565756e-30
0.4131579521246571 1.5561397425182193e-30
0.42279138187813525 1.5206839806126002e-30
0.43264943025104924 1.4860359985099427e-30
0.4427373345810337 1.4521773967497427e-30
0.4530604543225162 1.4190901947046442e-30
0.4636242738940635 1.3867568210641635e-30
0.47443440559211736 1.3551601045335178e-30
0.48549659257266914 1.3242832647426643e-30
0.4968167119024568 1.2941099033608965e-30
0.5084007776813051 1.264623995412468e-30
0.5202549442372687 1.2358098807886801e-30
0.5323855093962742 1.2076522559521075e-30
0.5447989178279997 1.1801361658286996e-30
0.557501764469769 1.1532469958834017e-30
0.5705007980302781 1.1269704643754352e-30
0.5838029245750183 1.1012926147889413e-30
0.5974152111952977 1.076199808435314e-30
0.6113448897628128 1.0516787172231188e-30
0.6255993607717623 1.0277163165921214e-30
